 R   <X|d2/dR2|A>   <X|d2/dR2|B>   <X|d2/dR2|C>   <A|d2/dR2|B>   <A|d2/dR2|C>   <B|d2/dR2|C> 
34.23 2.563957870613871e-6 3.9541165209002126e-7 -1.1411987312692409e-8 -0.00022032328539734903 9.977493457560323e-6 -0.00045395475613200305
34.24 2.2513324414274495e-6 3.548543629426285e-7 -1.0587595911300145e-8 -0.00021974299766201595 1.0207701364309738e-5 -0.0004534757962842002
34.25 1.9387099318546773e-6 3.14274429445248e-7 -9.769001367377064e-9 -0.0002191633158364194 1.0437904418958167e-5 -0.0004530050845314306
34.26 1.6260903375187348e-6 2.7367189487555205e-7 -8.956183620503973e-9 -0.0002185842384775994 1.066810332628599e-5 -0.00045254258358201236
34.27 1.3134736540449026e-6 2.3304680240589774e-7 -8.149122698712748e-9 -0.00021800576414607707 1.0898298784883018e-5 -0.0004520882563442888
34.28 1.0008598770663871e-6 1.9239919510363283e-7 -7.347798719959009e-9 -0.00021742789140684587 1.1128491487241716e-5 -0.00045164206592711016
34.29 6.882490022267755e-7 1.5172911593026628e-7 -6.552191891277893e-9 -0.00021685061882973625 1.135868211964389e-5 -0.0004512039756389602
34.3 3.756410251733099e-7 1.1103660774819338e-7 -5.7622825062839816e-9 -0.0002162739449879194 1.1588871363273807e-5 -0.0004507739489845056
34.31 6.303594156722928e-8 7.032171328502176e-8 -4.978050953621515e-9 -0.0002156978684602274 1.181905988790878e-5 -0.000450351949667309
34.32 -2.495662529430052e-7 2.9584475341689535e-8 -4.199477669582706e-9 -0.0002151223878229787 1.2049248389132483e-5 -0.00044993794157511906
34.33 -5.621655625981928e-7 -1.1175064416309098e-8 -3.4265434060442405e-9 -0.00021454750169718227 1.2279437371754027e-5 -0.000449531888852742
34.34 -8.747619922229807e-7 -5.1956858413413264e-8 -2.6592276716669107e-9 -0.0002139732084712951 1.2509628412450225e-5 -0.0004491337554709886
34.35 -1.187355543186424e-6 -9.276089422535364e-8 -1.8975178104039626e-9 -0.00021339950791730513 1.2739816800926857e-5 -0.00044874350772896796
34.36 -1.4999462369581057e-6 -1.3358695525312996e-7 -1.1413560841270805e-9 -0.00021282639177280517 1.2970034430671123e-5 -0.0004483610996615311
34.37 -1.8125339778014583e-6 -1.7443601561689734e-7 -3.9094809754757874e-10 -0.00021225389863057948 1.3200099813641075e-5 -0.00044798655808193694
34.38 -1.8102576569029858e-6 -1.934124176927295e-7 5.805164786648872e-10 -0.0002119497205271711 1.3327038801913042e-5 -0.0004459649441144966
34.39 -1.4931190107371508e-6 -1.904917739100265e-7 1.776523009879504e-9 -0.0002119137910799601 1.3350920800778371e-5 -0.00044229615309488617
34.4 -1.1759806593390873e-6 -1.8754800886918594e-7 2.973265043031472e-9 -0.0002118784098677046 1.337453155980651e-5 -0.00043863507484432935
34.41 -8.588425147213718e-7 -1.845823467223575e-7 4.170559916250059e-9 -0.0002118435847652674 1.33978401459097e-5 -0.0004349816878683785
34.42 -5.41704592702673e-7 -1.8159462513726854e-7 5.3684377821088835e-9 -0.00021180931290444067 1.342085341093432e-5 -0.00043133595571655204
34.43 -2.2456689129154731e-7 -1.785849195558527e-7 6.566892283749757e-9 -0.00021177559326464906 1.3443571714770896e-5 -0.00042769784471773174
34.44 9.257058845741373e-8 -1.7555326451579123e-7 7.765923332386907e-9 -0.00021174242451284868 1.3465996522126317e-5 -0.0004240673209367665
34.45 4.0970784601383253e-7 -1.7249970146445264e-7 8.965529767222665e-9 -0.0002117098053739049 1.3488129099192666e-5 -0.00042044435069485343
34.46 7.268448807588561e-7 -1.6942427055558397e-7 1.016571061524847e-8 -0.0002116777345668055 1.3509970737314514e-5 -0.00041682890047888596
34.47 1.0439816920988148e-6 -1.6632701205712421e-7 1.136646487546493e-8 -0.00021164621081628442 1.3531522714700034e-5 -0.00041322093695544244
34.48 1.361118279439084e-6 -1.6320796610994826e-7 1.2567791554696241e-8 -0.00021161523285048711 1.3552786303024387e-5 -0.0004096204269682656
34.49 1.6782546421852106e-6 -1.600671727694074e-7 1.3769689662581359e-8 -0.00021158479940078148 1.3573762766368043e-5 -0.00040602733753633297
34.5 1.99539077974766e-6 -1.5690467199859807e-7 1.4972158212263374e-8 -0.00021155490920240228 1.3594453361465311e-5 -0.00040244163585270574
34.51 2.312526691547814e-6 -1.5372050366987632e-7 1.6175196219051168e-8 -0.00021152556099478237 1.3614859337726309e-5 -0.00039886328928500487
34.52 2.629662377001991e-6 -1.5051470756467527e-7 1.73788027023513e-8 -0.00021149675352019083 1.3634981937273786e-5 -0.00039529226537221053
34.53 2.94679783553116e-6 -1.4728732337409326e-7 1.8582976684581862e-8 -0.0002114684855247912 1.3654822395007584e-5 -0.000391728531824874
34.54 3.263933066565106e-6 -1.44038390697936e-7 1.978771719066534e-8 -0.0002114407557588526 1.3674381938663588e-5 -0.00038817205652423917
34.55 3.5810680695310134e-6 -1.407679490519077e-7 2.0993023249025363e-8 -0.0002114135629753242 1.3693661788823768e-5 -0.0003846228075205139
34.56 3.898202843865335e-6 -1.3747603782712768e-7 2.2198893891416238e-8 -0.0002113869059313475 1.3712663159118926e-5 -0.0003810807530322338
34.57 4.215337389004583e-6 -1.3416269652792844e-7 2.3405328151197984e-8 -0.00021136078338768522 1.3731387255437755e-5 -0.0003775458614446742
34.58 4.5324717043869645e-6 -1.3082796338697122e-7 2.461232507199914e-8 -0.0002113351941083077 1.374983528088625e-5 -0.0003740181013096868
34.59 4.84960578946127e-6 -1.2747188343920304e-7 2.5819883658417425e-8 -0.0002113101368600826 1.3768008407159986e-5 -0.0003704974413449077
34.6 5.166739643670422e-6 -1.2409446146497061e-7 2.7028003164261503e-8 -0.0002112856104204577 1.3785907941789373e-5 -0.0003669838504279955
34.61 5.48387326647524e-6 -1.2069593625842892e-7 2.8236681411455655e-8 -0.0002112616135270472 1.3803534353652985e-5 -0.0003634772976206308
34.62 5.801006657272864e-6 -1.17275182076472e-7 2.9445924587237434e-8 -0.00021123814517301926 1.3820892952991976e-5 -0.00035997775202691463
34.63 5.804403803080289e-6 -1.1382765833783946e-7 2.61343262992113e-8 -0.00021106056940460658 1.3811995489805664e-5 -0.000355114185179913
34.64 5.49406470525446e-6 -1.1037675870086994e-7 1.83017419285082e-8 -0.0002107288807045212 1.3776760117635963e-5 -0.000348886568664877
34.65 5.1837253784195926e-6 -1.0694760558815958e-7 1.0469448991591339e-8 -0.00021039770882417855 1.374110449690836e-5 -0.00034266587181319355
34.66 4.8733858238841285e-6 -1.0353899682930147e-7 2.637452623359627e-9 -0.00021006705279210988 1.370503412237384e-5 -0.000336452064366201
34.67 4.563046042992612e-6 -1.001510960768885e-7 -5.194250376350444e-9 -0.0002097369113882248 1.3668549630301763e-5 -0.0003302451163426066
34.68 4.252706037076628e-6 -9.678383273383588e-8 -1.3025661766219246e-8 -0.00020940728343909793 1.3631652482673545e-5 -0.0003240449978971603
34.69 3.942365807465836e-6 -9.34371764822522e-8 -2.0856783541996656e-8 -0.00020907816776705014 1.3594343991998027e-5 -0.0003178516793431432
34.7 3.632025355482989e-6 -9.011109018154136e-8 -2.8687617648067302e-8 -0.0002087495631992965 1.3556625488661737e-5 -0.0003116651311478164
34.71 3.3216846824464474e-6 -8.680553794958355e-8 -3.651816602630823e-8 -0.00020842146856586878 1.3518498292279775e-5 -0.0003054853239320784
34.72 3.0113437896665194e-6 -8.352048377604513e-8 -4.434843060864633e-8 -0.00020809388269985517 1.3479963716656982e-5 -0.0002993122284690744
34.73 2.7010026784562787e-6 -8.025589176017848e-8 -5.2178413318510886e-8 -0.0002077668044383011 1.3441023068983317e-5 -0.0002931458156842166
34.74 2.390661350118347e-6 -7.701172606970279e-8 -6.000811606971263e-8 -0.0002074402326211864 1.3401677650026692e-5 -0.0002869860566529431
34.75 2.0803198059481767e-6 -7.378795094776276e-8 -6.783754076716513e-8 -0.00020711416609134206 1.3361928754147976e-5 -0.0002808329226006368
34.76 1.7699780472445978e-6 -7.058453071155926e-8 -7.566668930724349e-8 -0.00020678860369536812 1.3321777669349505e-5 -0.00027468638490243144
34.77 1.459636075292747e-6 -6.740142975226943e-8 -8.3495563577023e-8 -0.00020646354428286467 1.32812256773085e-5 -0.0002685464150801448
34.78 1.1492938913789288e-6 -6.423861253487327e-8 -9.132416545471453e-8 -0.00020613898670648567 1.3240274053429066e-5 -0.00026241298480335714
34.79 8.389514967832656e-7 -6.109604359888298e-8 -9.915249681008964e-8 -0.0002058149298228216 1.3198924066880535e-5 -0.0002562860658884072
34.8 5.286088927787586e-7 -5.797368755268033e-8 -1.0698055950388768e-7 -0.00020549137249070107 1.315717698061099e-5 -0.0002501656302961071
34.81 2.1826608063686012e-7 -5.4871509104774596e-8 -1.1480835538771276e-7 -0.00020516831357230385 1.3115034051526846e-5 -0.00024405165013242057
34.82 -9.207693837783294e-8 -5.178947288146659e-8 -1.2263588630687723e-7 -0.0002048457519339522 1.3072496529757539e-5 -0.00023794409764601066
34.83 -4.024201630104843e-7 -4.8727544487997464e-8 -1.304631540846911e-7 -0.00020452368644206982 1.302956566325533e-5 -0.0002318429452305882
34.84 -7.127635919553376e-7 -4.568568432244994e-8 -1.3829016061347277e-7 -0.00020420211598211764 1.2986242671153838e-5 -0.0002257481654126204
34.85 -1.023107224256826e-6 -4.266388363032348e-8 -1.4611690732448497e-7 -0.00020388103934836953 1.2942528899383009e-5 -0.00021965973091142026
34.86 -1.3334510569608146e-6 -3.96619543616131e-8 -1.5394339827687022e-7 -0.00020356045588916923 1.2898424913918288e-5 -0.00021357761428089823
34.87 -1.6437950987623937e-6 -3.668075397265433e-8 -1.617696221546644e-7 -0.00020324036174678084 1.2853935786019451e-5 -0.00020750179000012997
34.88 -1.6664266607231412e-6 -3.652728437425136e-8 -1.4291145807225683e-7 -0.00020293991622332937 1.3217774275949666e-5 -0.00020043390345595422
34.89 -1.4013455427715029e-6 -3.9183612915130264e-8 -9.736917011861742e-8 -0.00020265917307065286 1.3989864375727992e-5 -0.00019237389731955473
34.9 -1.136264257534445e-6 -4.182694927550119e-8 -5.182711187510354e-8 -0.00020237901883497778 1.4761427950883367e-5 -0.00018432004584034654
34.91 -8.711828156841473e-7 -4.445819955795435e-8 -6.285269037044631e-9 -0.0002020994493201088 1.5532470302202025e-5 -0.0001762723241528345
34.92 -6.061012162093002e-7 -4.7077223611351966e-8 3.925635727685189e-8 -0.00020182046355005426 1.6302992204423664e-5 -0.0001682307057411442
34.93 -3.410194601061846e-7 -4.9684060834031815e-8 8.47977685964131e-8 -0.00020154205999713793 1.7072995225664136e-5 -0.00016019516452241242
34.94 -7.593754801123088e-8 -5.2278719654021456e-8 1.3033896595128914e-7 -0.00020126423726104638 1.7842480649921275e-5 -0.00015216567453972557
34.95 1.8914451931091442e-7 -5.486121484329432e-8 1.7587995069181118e-7 -0.00020098699376446146 1.8611450623020386e-5 -0.00014414220971461193
34.96 4.542267415206385e-7 -5.743155415015274e-8 2.214207227132746e-7 -0.0002007103289018707 1.9379902354710604e-5 -0.00013612474563445704
34.97 7.193091158400129e-7 -5.998978118859265e-8 2.6696129028970806e-7 -0.00020043423644651966 2.014786176034049e-5 -0.00012811324906566166
34.98 9.843916537394608e-7 -6.253573146897028e-8 3.125016128460581e-7 -0.00020015874296568613 2.091518740912932e-5 -0.00012010773908252819
34.99 1.2494743465822991e-6 -6.506953397697284e-8 3.580417187574187e-7 -0.00019988382868072954 2.1681974400226783e-5 -0.00011210816121534555
35.0 1.5145571796777577e-6 -6.759140640893782e-8 4.035816571497735e-7 -0.00019960945995555686 2.2448388578961237e-5 -0.00010411443897076652
35.01 1.7796401627149293e-6 -7.010121054527793e-8 4.491213935331447e-7 -0.00019933565934233618 2.3214309062890137e-5 -9.612658531406418e-5
35.02 2.04472329646027e-6 -7.259893828633251e-8 4.946609240209946e-7 -0.00019906242878106958 2.3979720169416766e-5 -8.814458062271705e-5
35.03 2.3098065799800113e-6 -7.50846064714977e-8 5.402002505703506e-7 -0.00019878976629679606 2.4744626213706428e-5 -8.016839915618264e-5
35.04 2.57489001263382e-6 -7.7558227668854e-8 5.857393741304626e-7 -0.000198517670591744 2.550902807284749e-5 -7.219801637190596e-5
35.05 2.8399735937332495e-6 -8.00198151835521e-8 6.312782958193371e-7 -0.0001982461402565702 2.627292720687813e-5 -6.423340766764306e-5
35.06 3.1050573226011534e-6 -8.246938221606236e-8 6.768170167217731e-7 -0.00019797517390669135 2.7036324968732333e-5 -5.627454859738994e-5
35.07 3.3701411985558568e-6 -8.490694190309528e-8 7.223555379216487e-7 -0.00019770477015735135 2.7799222723847045e-5 -4.832141483379999e-5
35.08 3.635225220917506e-6 -8.733250791265462e-8 7.678938605097707e-7 -0.00019743492763180532 2.8561621822823416e-5 -4.0373982171320146e-5
35.09 3.900309389051276e-6 -8.974609083152895e-8 8.134319855069312e-7 -0.00019716564494156176 2.932352364615611e-5 -3.2432226535729496e-5
35.1 4.165393702052224e-6 -9.214771924370617e-8 8.589699143144999e-7 -0.0001968969207951546 3.0084929363464202e-5 -2.449612392125127e-5
35.11 4.4304781605772925e-6 -9.453731687137087e-8 9.045076460911466e-7 -0.00019662875336244186 3.08458413336665e-5 -1.6565650751949182e-5
35.12 4.695562756224399e-6 -9.691541864915811e-8 9.500451930414913e-7 -0.00019636114398418185 3.160625494493915e-5 -8.640781768809331e-6
35.13 4.827975690030279e-6 -1.0063040616393593e-7 8.40173864701635e-7 -0.00019609300223722442 3.194377830925842e-5 -2.3509324386293746e-6
35.14 4.827717115838646e-6 -1.056718509645287e-7 5.748934396758211e-7 -0.0001958242726240793 3.1858531970688236e-5 2.303889851791176e-6
35.15 4.827458966035561e-6 -1.106822627126591e-7 3.096124167061182e-7 -0.000195555995417193 3.1773015136723305e-5 6.953120437378203e-6
35.16 4.827201230097528e-6 -1.1566226816676365e-7 4.433081134798428e-8 -0.00019528817231588807 3.16872227933702e-5 1.159678421479628e-5
35.17 4.826943906611346e-6 -1.2061188087006646e-7 -2.2095137397949345e-7 -0.00019502080184960441 3.1601156893423774e-5 1.6234904158401162e-5
35.18 4.826686992620352e-6 -1.2553121907216468e-7 -4.86234134635485e-7 -0.0001947538830951531 3.1514818188850686e-5 2.0867503435782786e-5
35.19 4.826430485451342e-6 -1.3042038255553215e-7 -7.515174663937462e-7 -0.0001944874150388436 3.142820763216248e-5 2.5494605046266774e-5
35.2 4.826174382397335e-6 -1.3527947377101187e-7 -1.0168013649885718e-6 -0.0001942213966852092 3.1341326136008265e-5 3.0116231883121517e-5
35.21 4.8259186807761285e-6 -1.4010859421378583e-7 -1.2820858261926356e-6 -0.00019395582703898742 3.125417461446302e-5 3.473240672436887e-5
35.22 4.82566337791907e-6 -1.4490784504752732e-7 -1.5473708458045697e-6 -0.00019369070510797222 3.1166753975975234e-5 3.93431522351575e-5
35.23 4.82540847117423e-6 -1.4967732699961422e-7 -1.8126564196499333e-6 -0.00019342602990264824 3.10790651246138e-5 4.394849096642934e-5
35.24 4.82515395790264e-6 -1.544171403812205e-7 -2.0779425435812703e-6 -0.00019316180043625977 3.0991108959898e-5 4.8548445358692616e-5
35.25 4.8248998354776526e-6 -1.5912738508620001e-7 -2.3432292134770242e-6 -0.0001928980157242428 3.090288637683544e-5 5.314303774035383e-5
35.26 4.824646101290855e-6 -1.6380816059365144e-7 -2.6085164252431623e-6 -0.00019263467478531875 3.08143982659718e-5 5.773229032781055e-5
35.27 4.824392752748691e-6 -1.684595659695095e-7 -2.8738041748115664e-6 -0.00019237177664033323 3.072564551341317e-5 6.231622522917509e-5
35.28 4.82413978727042e-6 -1.73081699868861e-7 -3.139092458139688e-6 -0.0001921093203128104 3.063662900084894e-5 6.689486444221566e-5
35.29 4.82388720228796e-6 -1.7767466053580784e-7 -3.4043812712119737e-6 -0.00019184730482937787 3.054734960558408e-5 7.146822985531372e-5
35.3 4.823634995250933e-6 -1.82238545817936e-7 -3.6696706100379747e-6 -0.00019158572921857528 3.045780820059126e-5 7.603634324879246e-5
35.31 4.823383163622974e-6 -1.8677345309404088e-7 -3.934960470654448e-6 -0.0001913245925119373 3.0368005654309223e-5 8.059922629556312e-5
35.32 4.8231317048755105e-6 -1.9127947970837695e-7 -4.200250849116092e-6 -0.0001910638937436013 3.0277942832135022e-5 8.515690056157756e-5
35.33 4.8228806165233774e-6 -1.9575672045294633e-7 -4.465541741544113e-6 -0.00019080363194983496 3.018762058784802e-5 8.970938750576114e-5
35.34 4.822629895929561e-6 -2.0020528225396912e-7 -4.730833143849331e-6 -0.00019054380617184125 3.0097039813765213e-5 9.425670848243136e-5
35.35 4.822379541447272e-6 -2.0462519858616697e-7 -4.996125053339625e-6 -0.00019028441543985733 3.00062011486267e-5 9.87988847337625e-5
35.36 4.822129545743754e-6 -2.0901692831506047e-7 -5.261417459347806e-6 -0.00019002545886471922 2.991510668034243e-5 0.00010333593743877693
35.37 4.821879934702771e-6 -2.133784482437592e-7 -5.526710397862969e-6 -0.00018976693510591453 2.9823750021875067e-5 0.00010786788743281635
35.38 4.689910839317735e-6 -2.1096574383996182e-7 -5.526184921970342e-6 -0.00018953493225532474 2.9789280471192606e-5 0.00011032050920613457
35.39 4.426221690545812e-6 -2.0182135583386763e-7 -5.259840232314914e-6 -0.00018932945713082513 2.9811843859616207e-5 0.00011069382768482144
35.4 4.162531857575852e-6 -1.9272670288602919e-7 -4.993494573903169e-6 -0.0001891244265577816 2.9834419864770765e-5 0.00011106211364399617
35.41 3.898841372680172e-6 -1.8367953143387175e-7 -4.72714799282262e-6 -0.000188919839170711 2.9857001622541073e-5 0.00011142538750737402
35.42 3.635150234807961e-6 -1.746800739828194e-7 -4.460800488321873e-6 -0.00018871569406132181 2.987959074438721e-5 0.00011178366983615762
35.43 3.3714584486039767e-6 -1.657281370590221e-7 -4.194452067645248e-6 -0.0001885119902462094 2.9902187384027267e-5 0.00011213698105001675
35.44 3.1077660177167906e-6 -1.5682360083524244e-7 -3.928102736624047e-6 -0.00018830872675754177 2.9924791941758116e-5 0.00011248534147578556
35.45 2.8440729459421526e-6 -1.4796633340614436e-7 -3.661752501291186e-6 -0.00018810590262834846 2.994740477205721e-5 0.00011282877133941295
35.46 2.5803792370281637e-6 -1.3915620549399976e-7 -3.3954013676051425e-6 -0.0001879035168941787 2.997002623378406e-5 0.00011316729076895818
35.47 2.316684894708746e-6 -1.30393087923153e-7 -3.129049341496719e-6 -0.0001877015685931832 2.9992656681588105e-5 0.00011350091979366736
35.48 2.0529899227037016e-6 -1.2167685205102625e-7 -2.862696428861719e-6 -0.0001875000567665337 3.001529646741012e-5 0.00011382967834454342
35.49 1.7892943247096354e-6 -1.1300736969171139e-7 -2.596342635561901e-6 -0.00018729898045730646 3.0037945940256674e-5 0.00011415358625679753
35.5 1.5255981044038555e-6 -1.0438451312672457e-7 -2.3299879674258786e-6 -0.00018709833871133856 3.0060605446270274e-5 0.00011447266326835193
35.51 1.261901265453604e-6 -9.580815510085128e-8 -2.0636324302486488e-6 -0.00018689813057752005 3.0083275328642524e-5 0.00011478692902027452
35.52 9.982038115005744e-7 -8.727816882088608e-8 -1.7972760297914933e-6 -0.00018669835510670116 3.010595592827899e-5 0.00011509640305966
35.53 7.345057461700683e-7 -7.879442795033761e-8 -1.5309187717839074e-6 -0.00018649901135274203 3.0128647580076836e-5 0.00011540110483711704
35.54 4.708070730712769e-7 -7.03568066271085e-8 -1.2645606619179201e-6 -0.00018630009836896835 3.0151350634740857e-5 0.00011570105371416073
35.55 2.0710779580097874e-7 -6.196517934707943e-8 -9.982017058777808e-7 -0.00018610161523149058 3.0174065331792113e-5 0.0001159962689243593
