 R   <X|d2/dR2|A>   <X|d2/dR2|B>   <X|d2/dR2|C>   <X|d2/dR2|D>   <X|d2/dR2|E>   <X|d2/dR2|F>   <X|d2/dR2|G>   <X|d2/dR2|H>   <X|d2/dR2|I>   <X|d2/dR2|J>   <A|d2/dR2|B>   <A|d2/dR2|C>   <A|d2/dR2|D>   <A|d2/dR2|E>   <A|d2/dR2|F>   <A|d2/dR2|G>   <A|d2/dR2|H>   <A|d2/dR2|I>   <A|d2/dR2|J>   <B|d2/dR2|C>   <B|d2/dR2|D>   <B|d2/dR2|E>   <B|d2/dR2|F>   <B|d2/dR2|G>   <B|d2/dR2|H>   <B|d2/dR2|I>   <B|d2/dR2|J>   <C|d2/dR2|D>   <C|d2/dR2|E>   <C|d2/dR2|F>   <C|d2/dR2|G>   <C|d2/dR2|H>   <C|d2/dR2|I>   <C|d2/dR2|J>   <D|d2/dR2|E>   <D|d2/dR2|F>   <D|d2/dR2|G>   <D|d2/dR2|H>   <D|d2/dR2|I>   <D|d2/dR2|J>   <E|d2/dR2|F>   <E|d2/dR2|G>   <E|d2/dR2|H>   <E|d2/dR2|I>   <E|d2/dR2|J>   <F|d2/dR2|G>   <F|d2/dR2|H>   <F|d2/dR2|I>   <F|d2/dR2|J>   <G|d2/dR2|H>   <G|d2/dR2|I>   <G|d2/dR2|J>   <H|d2/dR2|I>   <H|d2/dR2|J>   <I|d2/dR2|J> 
29.631435 -0.007028663818342678 -0.004178775464055198 -0.0004781229225713976 -0.006758275633953283 0.00015985395489400263 -0.0003813951315018144 0.00020535609542178816 -0.0004998471733017134 0.004694884911428785 0.004087520930267688 -0.02238308290664565 0.015470922184780134 0.0026995330100507294 -0.0009423211021313892 -0.00786273279934536 0.0030736594930925814 -0.0005162445835008908 0.004183176553499321 0.0033635501230994316 0.004480793887762907 -0.052293274164852244 0.0006679572674381722 -0.0014993954599900937 -0.007379522624877841 -0.00017547362192812417 -0.005875735965274896 -0.006684131603082483 0.03642582407333873 -0.010775574564750205 0.010514241985067256 0.004114217984241002 -0.0005785092316923195 0.0066062013407313745 0.006051566396969065 0.0009791454582270165 -0.005796463956857896 -0.0005858143189307564 -7.50948847991231e-5 0.008650589443509417 0.012545613253809405 0.10093359312284209 -0.009224961094581147 0.0031874363597258837 -0.01374658253670909 -0.00178253271826001 0.06334687548010262 0.1414607190304607 -0.012607570110693803 -0.007829354523967925 79.6955425995979 0.8944520028902523 0.037597078320927374 -0.047829919797526634 -0.03125857450717516 0.05331471513904909
29.63146 -0.0037953424978143737 -0.0013265891585251227 -0.0014151522620811585 -0.004634562150665045 0.0002790330875255546 0.00010866960221903927 0.0022676149193886657 -8.375963706928676e-5 0.0007825759843927379 0.001164269359922101 0.0108891101731125 0.0011396392034874296 -0.010948288831149358 0.006471730648192765 -0.007394256032904634 0.0008804418736328902 -6.698373369958544e-5 0.0012418649246009727 0.0014448479172133961 0.07155122783043978 -0.020622795868586046 0.0036206858471360924 -0.007073536108421997 -0.0019079413473078299 0.0009487408774490559 0.0016949410399883461 0.003748598873589938 0.023125480443706138 -0.0034210323360413524 0.010580057063798392 -0.006738045353892464 0.00019839616268207787 -0.0017440241675506277 -0.0010685926993310546 -0.013103081812281996 0.008602338006749033 -0.007001291962713281 0.0006047768829371201 0.0017645316521445516 0.007633610371104012 0.007150251991919709 -0.0030069706767499775 0.002744317420084369 -0.0011510981407844567 0.01299310977379279 0.008557660138997919 -0.3397748596475599 -0.01596154869873688 -0.0048080127248428025 -194.55449088367644 -1.9928422889301505 -0.005603965469547636 -0.033883607043999356 -0.09085984593204569 0.5872567950999151
29.63149 0.004505048710410304 0.002948520735983507 -0.0013935233645716364 0.0005800874032490632 9.464478735324046e-5 0.0005256611852651946 0.0028301053429310233 0.0004207306089323294 -0.004665748180253228 -0.00370874667326884 0.036655999634046324 -0.023436627166689178 -0.020095070200573058 0.013675213212421038 -0.0026784608351899607 -0.0005558320121389952 0.0004854583039923208 -0.0027532863751352724 -0.0013355919490242586 0.11707704229205881 0.02129947497150218 0.004097973234973341 -0.005613857860593167 0.004127949686187489 0.0018139123795263097 0.008317169861181573 0.011752309065402746 -0.015193250535113615 0.006626880616562747 0.004421619351365145 -0.013845122949661797 0.0010022511526567707 -0.010735188628034601 -0.009058391276003936 -0.02257187944931525 0.01813165377151208 -0.0095082039970742 0.0008976450260153501 -0.007703766452972922 -0.00445020326410232 -0.11701627376631607 0.01167822571557187 0.0004977251843654056 0.014982037085202128 0.02126191651113466 -0.049710076281161183 -0.7592711308082444 -0.010660166616525687 -0.0009822355949839702 -432.59692078002325 -4.533591292979422 -0.05681370717515993 -0.05113720904667768 -0.08472958890080283 0.8355774531382718
29.63152 0.009583189863652251 0.004880158267758632 0.0018324682466039873 0.0052149752866536125 0.0005963275315002201 0.0007799741392310107 -0.0027678793424693107 0.00042093709831681316 -0.004829650593122681 -0.004093118850466386 -0.00030018789877879655 -0.019130831728527965 -0.005662637173322806 0.006352629482589046 0.001095288807266061 0.002664439300982785 0.00024070586600780612 -0.0020706026616832034 -0.0013484336119996075 0.036685046664824354 0.003478748886860646 0.0010532123246487371 -0.000476596997179246 0.0032276546674428275 0.0007854586563500777 0.0015298325616197673 0.0014002945156938872 -0.06404448383870567 0.002412031606867481 0.0014812406371914632 0.0006679636203379205 0.0006141184788160696 -0.0061827920415109365 -0.005566424378984784 -0.009409039848508213 0.005276424588996691 0.006582695520962063 0.0002075499929184801 -0.0035356137899847147 -0.004524585385461925 -0.09717666123599197 0.017286644198950263 -0.001633423495464212 0.012101192009322782 0.004537306084460714 -0.017010817148496643 -0.3718533790263376 -0.006385934591948756 -0.009284170845642406 -211.10068078207078 -2.224090002066795 -0.004190289158886078 -0.12381736777069242 0.03774492403805018 -0.08890126144943694
29.631545 0.006900280622886411 0.002785864064426452 0.002889654751469768 0.005360186043314124 0.00025425545774201334 0.0006514339073646145 -0.005900724451370198 7.12815414232274e-5 -0.0009359028571205172 -0.0010679156903154901 -0.0296321546170452 -0.00033445352822337755 0.009377225366305919 -0.004656764790752819 0.0020095768060680403 0.0034729540533835696 -0.0002215406718248508 0.00045044235949594306 -0.0001788007701222994 -0.043761587454828416 -0.014134942347152643 -0.002862536090176886 0.0024420562252184517 0.00026383738165001997 -0.0005217144739830499 -0.004256316681570052 -0.007758396405239253 -0.07065039062913711 -0.003481339670279004 -0.0001917170663747851 0.013002885382184862 -0.00013426993648357237 0.0020106702947030076 0.001134422830900929 0.007332714056596728 -0.009416074984696533 0.016649396518134203 -0.0006249388168581278 0.004767551833378548 0.0010078505695941715 -0.01034027292105514 0.010776385666208026 -0.0022592727718548315 0.003721388170403882 -0.010675327732615847 0.030098095135303246 0.10176090756715471 -0.002612438859216777 -0.01412495018345753 58.98777180255203 0.6049324298799286 0.03516953167989049 -0.16147233503710162 0.13054612916225597 -1.2258093447280558
29.63157 -0.00536704695240259 -0.003908914870295623 -0.0015794834639997514 -0.0006032083007542362 -0.001997864300754456 3.859950966778462e-5 -0.0011448367311857764 -0.0004781003460224018 0.0056632400032088125 0.004120917223889783 -0.004451132448435521 0.021125715354635893 0.010183827639254166 -0.012110598215095147 -0.0002493911211120996 -0.0028158497045499614 -0.0004719329051696082 0.002538956234919589 0.0008045223195261509 -0.04451055514011159 0.012522049213640236 -0.006224402022663857 0.0001878658797318587 -0.001092210634901466 -0.0010461306769351578 0.0006427133374015655 -0.00282763959528681 -0.0066038988365310185 -0.0017112626181811147 -0.003420644317186133 0.007746603098677194 -0.0006453660437473495 0.006818339236298988 0.005107340354361325 0.015282430929687126 -0.012574615248756662 0.005253568531140365 -0.0010817470402821486 0.01008067142253791 0.006231132288727365 0.08090309532272182 -0.007814252193239517 -0.0009008124057367464 0.0002777902049008811 -0.007500742231566472 0.0367054017885561 0.17776654457582158 0.0027726594508304895 -0.004612736482673179 101.98944092692639 1.0420809975325196 -0.018162122469285155 -0.10989618845015817 0.10827490626887439 -1.9933502770979714
29.631595 -0.013585866753752982 -0.006974450062182342 -0.00462126378749866 -0.004595806144366228 -0.0030759750055589317 -0.0003151911400476868 0.003985133802217297 -0.0006126746930951522 0.007923125003256301 0.006304066007941006 0.02455205843049396 0.027952095104643714 0.003313818068988683 -0.010540061190853107 -0.0034107226276835654 -0.00629895067141801 -0.00039874652224896126 0.002923594839709026 0.001276809857418323 -0.02332885063238606 0.029866860016739345 -0.004814382196971129 -0.002044987951920831 -0.003509970371899359 -0.000675532867139892 0.003658127664418226 0.002129921145394015 0.05817079013320482 0.0017605978271319567 -0.006471681203541245 -0.002315413335328938 -0.0007269948907600357 0.007496364551187505 0.006251347552289328 0.008726212583203363 -0.0064965010789138486 -0.006989412005996536 -0.0007715561741018612 0.008211765144638443 0.006747757309109536 0.09982414077964968 -0.016789191642987988 0.0011110526196311088 -0.002021980528446783 0.0016004787918195399 0.019419400728440225 0.07738693567087473 0.006335113726952691 0.010711980803742114 43.96947227955482 0.4604665624271883 -0.04028195608941788 -0.034887513148070634 0.01174782425028065 -1.4464189309550828
29.63162 -0.005105184868051756 0.0009125662206789131 0.00040949615321468884 0.0009438642918920205 -0.00011742068733080276 0.00027042448596706456 0.001887359946685003 0.00018515292755488964 -0.00020401814238817182 0.0009970915764046708 0.005766720271226119 0.006333128616357469 -0.0029495754339868827 0.003353570009396902 -0.004961471778276138 0.0022428772256005746 2.5246687907643428e-5 0.0007627575453557039 0.0010598008182399108 -0.04270919482345663 -0.014147554432127295 0.004518093594567523 0.0007726683246204943 -0.009279077496850398 0.0004944511966931844 -0.007324848544527999 -0.006913188273818727 0.054265836416824975 0.0003744905175046857 -0.00735163632768767 -0.0033151178693873544 -0.0002940109175618596 0.004263348565562174 0.005130314507292606 -0.014602091769794762 0.00440673340440962 0.0006273679609909528 0.0005148052496289292 -0.0032823475603563743 -0.0005794451201096397 -0.011296942949586171 0.0029667888371289163 0.0023141952899825833 -0.007371396834459171 0.002763464176669336 0.0014037443824391578 0.06294301318293882 0.004877487310825256 0.021687728892068686 34.538138570593986 0.4713226125001069 0.08577287159813644 -0.008167407613304773 -0.10180124271688068 1.0690228403985018
29.631645 0.00548387829353479 0.007614172239186827 0.005911584771196151 0.007394828681033482 0.0030623935562846243 0.0009104688564787822 -0.0023528474472004706 0.0008318448689156981 -0.007804424061427506 -0.004624505184549632 -0.01940543930474155 -0.01332666833732541 -0.004547522945696719 0.010924894429233983 -0.0026305475136971716 0.009095801678474003 0.0002604182955107244 -0.0009899687602884634 0.0005832328937174483 -0.06811927505448258 -0.053541978442974314 0.010398272203711386 0.0024716982164091237 -0.009421570351826726 0.001125541030372644 -0.015688969264021413 -0.014790461166263699 0.022190247283766094 -0.003512246722295354 -0.004711661141944485 0.0005037455067123222 5.8749247818797014e-5 0.0011256166068756197 0.0032962639813771738 -0.026270464369430237 0.009396943096149808 0.011463486011992177 0.0012325873380389096 -0.010385483923015047 -0.005964485564020565 -0.08130938190712478 0.018584130800470076 0.0018927416466432564 -0.009325548479615937 -0.001889148227463601 0.0028675026232001747 0.0896543883560467 0.002586912106513191 0.019695442162736963 49.63759318423409 0.6953168965871636 0.1862978507737807 -0.0355102936687249 -0.12920452544205446 2.6352705277435926
29.63167 0.003422286369824865 0.0014625768161973121 0.004145273136722832 0.005921522099198128 0.0026050465432313616 0.0006861658382900707 -0.00314716421927086 0.0002882314639034338 -0.004211600539211256 -0.0034126642243598564 -0.007864920565893451 -0.0016020768598033067 0.0015241163508276912 -0.0048249950650143805 0.005091949654264088 0.000877750619407384 -0.00016565942782304099 0.0003801442139456816 0.00024715625765263415 -0.060585707859514025 -0.022878003142562844 0.0022883731190465875 -0.002784633611336302 0.0040080281425733215 2.4842317736943707e-5 -0.005250667927352747 -0.0063282663846785025 0.0076320797714168696 -0.0066774931135617655 0.0019832277770834156 0.0037201744595198993 -0.0002126089846502887 0.0017857670210168714 0.0022356698393989497 -0.0005319031419948571 -0.0006949245496801352 0.007928684002189764 -9.6869801384427e-7 -0.0002571771709099233 -0.00014412813969696438 0.047955643667939564 -0.0017473877058041768 -0.0005720726174435729 -0.0021822796375087603 -0.0087456038305295 0.03913590482458697 0.09429061831404116 0.003364079860318965 -0.0014761673673132532 54.463883445364424 0.6465232871698637 0.08924124285587583 -0.1101613773898525 0.011342343673284051 0.586395120128686
29.631695 -0.0002985534537331322 -0.0039496420888368005 1.785107407834539e-5 0.0014760511557496024 0.0008659500832411801 -0.00017394300285156542 -0.0017773184672516978 -0.0003197360322472955 0.0011788783261369052 -0.00036608111224572474 0.010485253130186868 0.014702738851389912 0.01053333636557317 -0.01975141841717957 0.011383250040556837 -0.009105276715604946 -0.00041969876706234347 0.0007844384660828371 -0.0006659655756907994 -0.022807417440507734 0.019464211985834413 -0.006090915911250933 -0.005590047490529802 0.016093591010076 -0.0009837789272603426 0.006555934447852171 0.0048152250023182 0.004470195631264058 -0.004327370289106858 0.004271250760226503 0.0052975717718739875 -0.00036556429030567997 0.0022914340136105443 0.0014350385097546311 0.02661137936481968 -0.010399296210031665 -0.0013299277481985455 -0.0009853260636179845 0.009612834151558981 0.007060105139456355 0.1505997451394619 -0.02530069214211307 -0.001677554971099555 0.00041731483720402703 -0.01284236887783451 0.07165327352548254 0.0965060381860325 -0.0001540692303459777 -0.022181569921095188 57.36818033633665 0.5252568278798158 -0.07381804642724679 -0.1475150681638384 0.10400357610181692 -1.1863871018096979
29.63172 0.005583880675704702 0.004621927912491838 -0.0011036273597927401 -0.0004030315173526984 0.0004041745603648382 -0.0012859219204738174 4.604624050493042e-6 0.00013208001184990997 -0.001264007651870566 -0.0007987518871219111 0.003993555238971247 0.007779683999924631 0.016739308035400816 -0.009715745136889789 0.009581092252320173 -0.007069451063232059 0.00027833388984916383 -0.0035343653020265087 -0.0026541480708132687 0.03424052511550643 0.013255423603070813 -0.0010048954221088722 0.002849987496007534 0.012015470218757597 -0.00011562651935009973 0.002074028081373278 0.004378485920751882 0.0037909135215444456 0.006977187748071074 -0.005191492281758152 0.004677614500887779 0.0003050369721385345 -0.0012198110658439452 0.0002974643438852058 0.01874130785396947 -0.004234358615647933 -0.006419835194871723 0.000392869270969069 0.0018617698576194057 0.005388559562150241 0.006505380047661463 -0.018563717633130063 0.0015793229783624566 -0.013698845760686551 -0.009729857849610998 0.06218363174201967 0.11789997405264305 -0.014106558599286492 -0.022982439930437172 67.96190224737023 0.5594303766165807 -0.1548394695140975 -0.07334918276714011 -0.051786604728320945 1.0674572521218875
29.631745000000002 0.0095577784451264 0.010875015546922922 -0.0012373596451787413 -0.001301668051875846 -0.0001898238957228211 -0.0016077554412283587 0.0018994526135750274 0.0005502097350047839 -0.003605339907201633 -0.0013970089773819496 -0.006627194323683019 -0.0053610662642043574 0.010104487371081395 0.008339110466297303 0.0030845594208477396 -0.0003195831754471037 0.0008403973020868888 -0.005515137876866701 -0.0024068350666269136 0.04223359703981677 0.0015933691716636597 0.007191962040484239 0.008943140705651904 0.0006784872716403805 0.0008280594912200645 -0.005274973495459956 -0.00012744751313597473 0.016890201353062382 0.013242636249756402 -0.011694761709005207 0.002710188781079796 0.000759847704903074 -0.003743508411591441 -0.0006724193543865775 -0.0035455187213227733 0.008899564627866669 -0.009432474933852655 0.001668128211634176 -0.008956825655418726 -0.0015248772496470504 -0.1527009434871207 -0.003815329981179959 0.0038303171431073443 -0.01997662395305925 -0.0023519290369386136 0.030091866897645956 0.12431871671251848 -0.018823408600591666 -0.012884772304773043 70.08787827475888 0.6430960064474222 -0.11491119538010422 -0.013017142126544198 -0.1756095892904406 2.8151637102751517
29.63177 0.0002915549138439973 -0.0010497322419136673 -0.0026716490195929548 -0.003015717310218072 -0.0022926587722714845 -0.0002556985243013826 0.003579655272943118 -0.00015635368409579588 0.0021492923105812497 0.0012821680023821704 0.0004473651046327993 -0.0059942736458704375 -0.01648214018117839 0.015566706561500852 -0.003871884630199046 0.0028121758703210497 0.00020449688669663823 0.0014028019005184267 0.0028638297464812943 -0.055625525982273785 0.028420058707800486 0.007278303320142154 -0.00040588253192384155 -0.007589059254494748 1.4046136584718667e-5 -0.001457349125303132 -0.00035341857930928304 0.0516481629740604 0.0015267063425096448 -0.0012357814723658808 0.00035091122534840126 2.6435228098724154e-7 -0.0004167519875951432 -0.000942503322665462 -0.016647606658030237 0.01828665130135504 -0.012638379638144095 0.0003879074127338992 -0.007492960115387064 -0.008779426891870824 -0.09058596995808021 -0.004645715508010267 -3.155474849233044e-5 0.004434945368643764 0.005635223941366991 -0.0010353213957089834 0.08860031778560921 0.0034926829393766134 -0.002684191661610452 51.512239408876965 0.6806626921813048 0.05850661594729085 -0.0873030620130443 0.004906163568432209 -0.3705218604332865
