 R   <X|H|X>   <A|H|A>   <B|H|B>   <C|H|C> 
4.16 -0.06581901216320984 0.039278887939010215 0.12214075496465358 0.11523153119297763
4.17 -0.06564449669196307 0.03916905235438601 0.1220426363837931 0.11519689554223476
4.18 -0.06546847352171119 0.039060740357081306 0.12194584476413295 0.11516363665205018
4.19 -0.06529097722676604 0.03895392555637117 0.12185035083971933 0.1151317262638954
4.2 -0.06511204238143949 0.0388485815615307 0.12175612534459844 0.11510113611924201
4.21 -0.06493170356004337 0.038744681981834915 0.12166313901281639 0.11507183795956154
4.22 -0.06474999533688951 0.038642200426558894 0.12157136257841937 0.11504380352632557
4.23 -0.06456695228628974 0.03854111050497769 0.12148076677545351 0.1150170045610056
4.24 -0.06438260898255595 0.03844138582636638 0.12139132233796503 0.11499141280507325
4.25 -0.06419699999999995 0.038343000000000016 0.12130300000000006 0.11496700000000004
4.26 -0.06401015814911402 0.03824592808869288 0.121215772926262 0.1149437385795643
4.27 -0.06382210918511205 0.038150150969416 0.12112962400408307 0.11492160374677148
4.28 -0.06363287709938839 0.038055650972679655 0.12104453855145271 0.1149005713969337
4.29 -0.06344248588333737 0.03796241042899411 0.12096050188636033 0.11488061742536318
4.3 -0.06325095952835329 0.03787041166886961 0.12087749932679541 0.1148617177273721
4.31 -0.06305832202583049 0.03777963702281643 0.12079551619074737 0.11484384819827265
4.32 -0.06286459736716332 0.037690068821344805 0.12071453779620567 0.114826984733377
4.33 -0.0626698095437461 0.03760168939496503 0.12063454946115977 0.11481110322799738
4.34 -0.06247398254697316 0.037514481074187325 0.12055553650359907 0.11479617957744595
4.35 -0.06227714036823881 0.03742842618952198 0.120477484241513 0.11478218967703488
4.36 -0.062079306998937385 0.03734350707147923 0.12040037799289102 0.11476910942207635
4.37 -0.06188050643046324 0.03725970605056936 0.12032420307572259 0.11475691470788257
4.38 -0.06168076265421069 0.03717700545730261 0.12024894480799712 0.11474558142976575
4.39 -0.061480099661574056 0.03709538762218926 0.12017458850770407 0.11473508548303803
4.4 -0.06127854144394766 0.03701483487573954 0.12010111949283289 0.11472540276301162
4.41 -0.06107611199272585 0.03693532954846374 0.12002852308137302 0.11471650916499869
4.42 -0.06087283529930296 0.0368568539708721 0.11995678459131386 0.11470838058431143
4.43 -0.06066873535507329 0.03677939047347488 0.11988588934064488 0.11470099291626203
4.44 -0.06046383615143117 0.03670292138678234 0.11981582264735552 0.11469432205616267
4.45 -0.06025816167977098 0.03662742904130477 0.11974656982943524 0.11468834389932557
4.46 -0.060051735931487014 0.036552895767552385 0.11967811620487344 0.11468303434106289
4.47 -0.059844582897973585 0.03647930389603546 0.11961044709165959 0.11467836927668679
4.48 -0.05963672657062503 0.03640663575726426 0.1195435478077831 0.11467432460150948
4.49 -0.05942819094083569 0.03633487368174904 0.11947740367123347 0.11467087621084314
4.5 -0.059218999999999904 0.03626400000000007 0.11941200000000007 0.11466799999999998
4.51 -0.05900917649629808 0.03619399824555654 0.11934732111274018 0.11466567522128675
4.52 -0.058798738205054955 0.036124856764073406 0.11928334733078205 0.11466389455498857
4.53 -0.05858770165838136 0.03605656510423457 0.11922005797612178 0.11466265403838516
4.54 -0.05837608338838817 0.03598911281472393 0.1191574323707554 0.11466194970875619
4.55 -0.05816389992718622 0.0359224894442254 0.11909544983667904 0.11466177760338137
4.56 -0.05795116780688633 0.03585668454142285 0.1190340896958887 0.11466213375954039
4.57 -0.05773790355959936 0.0357916876550002 0.11897333127038054 0.11466301421451301
4.58 -0.05752412371743614 0.03572748833364136 0.11891315388215057 0.11466441500557889
4.59 -0.05730984481250752 0.0356640761260302 0.1188535368531949 0.11466633217001775
4.6 -0.05709508337692433 0.03560144058085064 0.11879445950550953 0.11466876174510925
4.61 -0.05687985594279739 0.03553957124678657 0.11873590116109062 0.11467169976813311
4.62 -0.05666417904223759 0.0354784576725219 0.11867784114193418 0.11467514227636907
4.63 -0.05644806920735575 0.035418089406740516 0.11862025877003632 0.11467908530709682
4.64 -0.05623154297026269 0.03535845599812633 0.11856313336739308 0.11468352489759605
4.65 -0.05601461686306926 0.035299546995363223 0.11850644425600057 0.11468845708514647
4.66 -0.05579730741788633 0.03524135194713512 0.11845017075785484 0.11469387790702774
4.67 -0.055579631166824704 0.03518386040212589 0.11839429219495194 0.11469978340051963
4.68 -0.055361604641995237 0.03512706190901945 0.11833878788928796 0.11470616960290178
4.69 -0.05514324437550876 0.0350709460164997 0.11828363716285899 0.11471303255145393
4.7 -0.054924566899476134 0.035015502273250544 0.1182288193376611 0.11472036828345579
4.71 -0.05470558874600818 0.03496072022795587 0.11817431373569032 0.11472817283618705
4.72 -0.05448632644721576 0.03490658942929958 0.11812009967894276 0.11473644224692742
4.73 -0.05426679653520966 0.03485309942596557 0.11806615648941446 0.11474517255295658
4.74 -0.05404701554210079 0.03480023976663774 0.11801246348910154 0.11475435979155424
4.75 -0.05382699999999996 0.034748 0.11795900000000002 0.11476400000000009
4.76 -0.05360676581769326 0.03469637025708129 0.11790575740677774 0.11477407829528877
4.77 -0.053386326410667755 0.034645342998290696 0.11785277534478919 0.11478453611327434
4.78 -0.05316569457108573 0.03459491126638237 0.1178001055120607 0.11479530396952585
4.79 -0.05294488309110952 0.03454506810411046 0.11774779960661849 0.11480631237961228
4.8 -0.05272390476290143 0.034495806554229104 0.1176959093264889 0.11481749185910263
4.81 -0.05250277237862377 0.034447119659492445 0.11764448636969815 0.11482877292356589
4.82 -0.05228149873043882 0.03439900046265463 0.11759358243427254 0.11484008608857112
4.83 -0.05206009661050895 0.03435144200646981 0.11754324921823835 0.11485136186968727
4.84 -0.05183857881099641 0.03430443733369212 0.11749353841962182 0.11486253078248335
4.85 -0.05161695812406354 0.0342579794870757 0.11744450173644926 0.11487352334252839
4.86 -0.051395247341872626 0.03421206150937469 0.1173961908667469 0.11488427006539138
4.87 -0.05117345925658601 0.03416667644334326 0.11734865750854104 0.11489470146664132
4.88 -0.050951606660365974 0.03412181733173553 0.11730195335985794 0.1149047480618472
4.89 -0.05072970234537485 0.03407747721730565 0.1172561301187239 0.11491434036657806
4.9 -0.0505077591037749 0.034033649142807744 0.11721123948316516 0.1149234088964029
4.91 -0.05028578972772849 0.033990326150995995 0.11716733315120803 0.11493188416689068
4.92 -0.0500638070093979 0.03394750128462452 0.11712446282087874 0.11493969669361045
4.93 -0.04984182374094545 0.03390516758644747 0.11708268019020357 0.11494677699213117
4.94 -0.04961985271453341 0.03386331809921898 0.1170420369572088 0.11495305557802189
4.95 -0.04939790672232416 0.03382194586569321 0.11700258481992075 0.11495846296685162
4.96 -0.04917599855647996 0.03378104392862429 0.11696437547636564 0.1149629296741893
4.97 -0.04895414100916313 0.03374060533076638 0.11692746062456973 0.114966386215604
4.98 -0.04873234687253595 0.03370062311487359 0.11689189196255932 0.11496876310666465
4.99 -0.048510628938760784 0.0336610903237001 0.11685772118836069 0.11496999086294032
5.0 -0.04828899999999991 0.033622000000000034 0.11682500000000007 0.11497000000000002
5.01 -0.04806747184892858 0.033583346070118446 0.11679376778814923 0.11496873518155858
5.02 -0.047846052280273776 0.03354512599476395 0.11676401471406152 0.11496619766391443
5.03 -0.047624748089275415 0.03350733811823608 0.1167357186316358 0.11496240285151188
5.04 -0.047403566071173436 0.03346998078483436 0.11670885739477094 0.11495736614879515
5.05 -0.04718251302120775 0.03343305233885832 0.11668340885736568 0.11495110296020856
5.06 -0.046961595734618305 0.03339655112460748 0.11665935087331895 0.11494362869019638
5.07 -0.04674082100664498 0.03336047548638137 0.11663666129652957 0.11493495874320293
5.08 -0.04652019563252775 0.033324823768479526 0.11661531798089637 0.11492510852367246
5.09 -0.04629972640750652 0.033289594315201454 0.11659529878031817 0.11491409343604925
5.1 -0.046079420126821195 0.0332547854708467 0.11657658154869383 0.11490192888477756
5.11 -0.0458592835857117 0.03322039557971476 0.11655914413992215 0.11488863027430171
5.12 -0.045639323579418 0.0331864229861052 0.11654296440790202 0.11487421300906599
5.13 -0.04541954690317998 0.03315286603431752 0.11652802020653225 0.11485869249351466
5.14 -0.045199960352237584 0.03311972306865126 0.11651428938971167 0.114842084132092
5.15 -0.044980570721830704 0.03308699243340593 0.11650174981133915 0.11482440332924229
5.16 -0.04476138480719931 0.033054672472881075 0.11649037932531348 0.11480566548940983
5.17 -0.0445424094035833 0.0330227615313762 0.11648015578553353 0.1147858860170389
5.18 -0.044323651306222595 0.03299125795319085 0.11647105704589812 0.11476508031657373
5.19 -0.04410511731035709 0.03296016008262454 0.11646306096030608 0.1147432637924587
5.2 -0.04388681421122679 0.0329294662639768 0.1164561453826563 0.11472045184913802
5.21 -0.04366874880407157 0.03289917484154717 0.11645028816684758 0.114696659891056
5.22 -0.04345092788413134 0.03286928415963515 0.11644546716677874 0.1146719033226569
5.23 -0.04323335824664603 0.03283979256254028 0.11644166023634862 0.114646197548385
5.24 -0.04301604668685559 0.032810698394562084 0.11643884522945612 0.11461955797268464
5.25 -0.04279899999999992 0.03278200000000009 0.11643699999999998 0.11459200000000003
5.26 -0.04258222505859198 0.03275369557444519 0.11643610174462574 0.11456353950647709
5.27 -0.04236572904423672 0.03272578271865378 0.11643612503096508 0.11453419425506807
5.28 -0.042149519215812156 0.0326982588846736 0.11643704376939644 0.11450398248042686
5.29 -0.041933602832196284 0.03267112152455239 0.11643883187029819 0.11447292241720729
5.3 -0.04171798715226709 0.03264436809033792 0.11644146324404868 0.11444103230006326
5.31 -0.04150267943490258 0.03261799603407793 0.11644491180102629 0.11440833036364864
5.32 -0.041287686938980724 0.03259200280782018 0.11644915145160945 0.11437483484261726
5.33 -0.041073016923379564 0.03256638586361242 0.11645415610617649 0.11434056397162307
5.34 -0.04085867664697707 0.03254114265350241 0.1164598996751058 0.11430553598531984
5.35 -0.040644673368651234 0.03251627062953787 0.11646635606877578 0.11426976911836148
5.36 -0.04043101434728004 0.03249176724376659 0.11647349919756476 0.11423328160540186
5.37 -0.04021770684174151 0.0324676299482363 0.11648130297185115 0.11419609168109485
5.38 -0.04000475811091363 0.03244385619499476 0.11648974130201332 0.11415821758009427
5.39 -0.03979217541367439 0.03242044343608971 0.11649878809842967 0.11411967753705407
5.4 -0.03957996600890178 0.03239738912356892 0.11650841727147855 0.11408048978662806
5.41 -0.039368137155473826 0.03237469070948012 0.11651860273153834 0.11404067256347014
5.42 -0.0391566961122685 0.03235234564587108 0.11652931838898742 0.11400024410223412
5.43 -0.038945650138163784 0.03233035138478954 0.11654053815420418 0.11395922263757392
5.44 -0.038735006492037684 0.03230870537828326 0.11655223593756699 0.1139176264041434
5.45 -0.038524772432768216 0.032287405078399986 0.11656438564945423 0.11387547363659643
5.46 -0.038314955219233365 0.03226644793718748 0.11657696120024429 0.11383278256958687
5.47 -0.03810556211031112 0.03224583140669347 0.11658993650031552 0.11378957143776858
5.48 -0.03789660036487945 0.032225552938965736 0.1166032854600463 0.11374585847579542
5.49 -0.037688077241816414 0.03220560998605201 0.11661698198981502 0.11370166191832126
5.5 -0.03747999999999996 0.03218600000000004 0.11663100000000005 0.11365700000000001
5.51 -0.037272375244703115 0.032166720976101223 0.11664531636934804 0.11361188912853322
5.52 -0.03706520696677896 0.032147773082621386 0.11665991985007833 0.11356633840381342
5.53 -0.03685849850347556 0.03212915703107 0.11667480216277862 0.11352035509878089
5.54 -0.03665225319204106 0.03211087353295654 0.11668995502803658 0.11347394648637582
5.55 -0.036446474369723515 0.03209292329979046 0.11670537016643982 0.1134271198395385
5.56 -0.03624116537377103 0.03207530704308122 0.116721039298576 0.11337988243120914
5.57 -0.03603632954143168 0.03205802547433833 0.1167369541450328 0.11333224153432804
5.58 -0.0358319702099536 0.03204107930507122 0.11675310642639784 0.11328420442183543
5.59 -0.03562809071658487 0.03202446924678937 0.1167694878632588 0.11323577836667155
5.6 -0.03542469439857357 0.032008196011002236 0.11678609017620331 0.11318697064177664
5.61 -0.035221784593167764 0.03199226030921929 0.116802905085819 0.11313778852009096
5.62 -0.03501936463761562 0.03197666285295001 0.11681992431269358 0.11308823927455477
5.63 -0.03481743786916518 0.03196140435370386 0.11683713957741465 0.11303833017810831
5.64 -0.03461600762506455 0.0319464855229903 0.11685454260056988 0.11298806850369182
5.65 -0.03441507724256181 0.031931907072318806 0.11687212510274693 0.11293746152424557
5.66 -0.034214650058905095 0.031917669713198836 0.11688987880453344 0.11288651651270977
5.67 -0.034014729411342454 0.031903774157139866 0.11690779542651705 0.11283524074202472
5.68 -0.033815318637122005 0.03189022111565136 0.1169258666892854 0.1127836414851306
5.69 -0.03361642107349183 0.031877011300242786 0.11694408431342619 0.11273172601496774
5.7 -0.03341804005770004 0.03186414542242361 0.11696244001952706 0.11267950160447635
5.71 -0.03322017892699472 0.031851624193703305 0.11698092552817563 0.11262697552659665
5.72 -0.03302284101862396 0.03183944832559133 0.11699953255995957 0.11257415505426892
5.73 -0.03282602966983583 0.03182761852959715 0.11701825283546649 0.11252104746043341
5.74 -0.03262974821787847 0.031816135517230254 0.11703707807528413 0.11246766001803035
5.75 -0.03243399999999996 0.03180500000000008 0.11705600000000002 0.11241400000000001
5.76 -0.03223878845859531 0.031794212649150264 0.11707501024998251 0.1123600746673901
5.77 -0.032044117456647224 0.03178377397486104 0.11709410014472195 0.1123058912336783
5.78 -0.031849990962285316 0.03177368444704678 0.11711326092348942 0.11225145690044976
5.79 -0.031656412943639245 0.03176394453562184 0.1171324838255559 0.11219677886928957
5.8 -0.03146338736883863 0.03175455471050063 0.1171517600901924 0.11214186434178287
5.81 -0.03127091820601309 0.03174551544159751 0.11717108095666998 0.11208672051951485
5.82 -0.031079009423292253 0.031736827198826874 0.11719043766425967 0.1120313546040706
5.83 -0.030887664988805776 0.03172849045210308 0.11720982145223244 0.11197577379703531
5.84 -0.03069688887068326 0.03172050567134053 0.1172292235598593 0.11191998529999406
5.85 -0.030506685037054348 0.03171287332645359 0.11724863522641132 0.11186399631453203
5.86 -0.030317057456048634 0.03170559388735662 0.11726804769115949 0.11180781404223432
5.87 -0.030128010095795806 0.031698667823964036 0.11728745219337482 0.1117514456846861
5.88 -0.029939546924425457 0.03169209560619019 0.11730683997232834 0.11169489844347251
5.89 -0.02975167191006722 0.031685877703949476 0.11732620226729107 0.11163817952017867
5.9 -0.029564389020850713 0.03168001458715626 0.11734553031753404 0.11158129611638974
5.91 -0.029377702224905593 0.03167450672572493 0.11736481536232823 0.11152425543369084
5.92 -0.029191615490361474 0.031669354589569855 0.11738404864094469 0.1114670646736671
5.93 -0.02900613278534799 0.03166455864860541 0.11740322139265444 0.11140973103790366
5.94 -0.028821258077994738 0.031660119372745994 0.11742232485672847 0.11135226172798568
5.95 -0.0286369953364314 0.03165603723190597 0.11744135027243786 0.1112946639454983
5.96 -0.028453348528787576 0.031652312695999725 0.11746028887905356 0.11123694489202667
5.97 -0.028270321623192898 0.031648946234941626 0.11747913191584661 0.11117911176915588
5.98 -0.028087918587776973 0.03164593831864606 0.11749787062208804 0.11112117177847106
5.99 -0.027906143390669474 0.0316432894170274 0.11751649623704884 0.11106313212155741
6.0 -0.027725000000000003 0.03164100000000003 0.11753500000000006 0.11100500000000002
6.01 -0.02754449197691549 0.0316390706672981 0.11755337485472225 0.11094678141790643
6.02 -0.027364621254632033 0.031637502537934854 0.11757162056303415 0.11088847758947343
6.03 -0.027185389359383 0.031636296860743325 0.11758973859126405 0.11083008853142025
6.04 -0.027006797817401815 0.031635454884556505 0.11760773040574017 0.11077161426046607
