 R   <X|H|A>   <X|H|B>   <X|H|C>   <A|H|B>   <A|H|C>   <B|H|C> 
41.08 0.0 0.0 0.0 0.00014403221038803785 -1.8072242972328126e-7 6.729220320058706e-5
41.09 0.0 0.0 0.0 0.00014348798979464767 -1.793502154374733e-7 6.702394130656468e-5
41.1 0.0 0.0 0.0 0.00014294415539056808 -1.7798425226641436e-7 6.675598385795864e-5
41.11 0.0 0.0 0.0 0.00014240070676708585 -1.7662452654835638e-7 6.648833011880904e-5
41.12 0.0 0.0 0.0 0.0001418576435160065 -1.7527102470143583e-7 6.622097935745313e-5
41.13 0.0 0.0 0.0 0.00014131496522965382 -1.7392373322260351e-7 6.595393084651437e-5
41.14 0.0 0.0 0.0 0.00014077267150087013 -1.7258263868654333e-7 6.568718386289554e-5
41.15 0.0 0.0 0.0 0.00014023076192301587 -1.712477277446057e-7 6.542073768776686e-5
41.16 0.0 0.0 0.0 0.0001396892360899694 -1.6991898712373246e-7 6.515459160655818e-5
41.17 0.0 0.0 0.0 0.000139148093596127 -1.6859640362538734e-7 6.488874490894946e-5
41.18 0.0 0.0 0.0 0.00013860733403640437 -1.6727996412449476e-7 6.462319688886145e-5
41.19 0.0 0.0 0.0 0.00013806695700623452 -1.6596965556836357e-7 6.435794684444692e-5
41.2 0.0 0.0 0.0 0.00013752696210156835 -1.6466546497562712e-7 6.40929940780809e-5
41.21 0.0 0.0 0.0 0.0001369873489188759 -1.6336737943518232e-7 6.382833789635232e-5
41.22 0.0 0.0 0.0 0.00013644811705514455 -1.6207538610512052e-7 6.356397761005411e-5
41.23 0.0 0.0 0.0 0.00013590926610788012 -1.6078947221167336e-7 6.329991253417509e-5
41.24 0.0 0.0 0.0 0.000135370795675106 -1.5950962504814895e-7 6.303614198788962e-5
41.25 0.0 0.0 0.0 0.00013483270535536522 -1.5823583197388067e-7 6.277266529455061e-5
41.26 0.0 0.0 0.0 0.000134294994747705 -1.5696808034421712e-7 6.25094818220316e-5
41.27 0.0 0.0 0.0 0.00013375766345164228 -1.5570635730718082e-7 6.224659110242126e-5
41.28 0.0 0.0 0.0 0.000133220711067202 -1.5445065001715486e-7 6.198399270858376e-5
41.29 0.0 0.0 0.0 0.0001326841372692947 -1.5320078861227027e-7 6.172168658098525e-5
41.3 0.0 0.0 0.0 0.00013214794161946843 -1.5195684376739462e-7 6.145967209737833e-5
41.31 0.0 0.0 0.0 0.0001316121236727184 -1.507189012589004e-7 6.119794860066684e-5
41.32 0.0 0.0 0.0 0.00013107668303170437 -1.4948694737365986e-7 6.0936515666828025e-5
41.33 0.0 0.0 0.0 0.00013054161929959318 -1.4826096849064e-7 6.0675372871878784e-5
41.34 0.0 0.0 0.0 0.0001300069320800599 -1.470409510797204e-7 6.0414519791879685e-5
41.35 0.0 0.0 0.0 0.0001294726209772889 -1.4582688170051816e-7 6.0153956002936846e-5
41.36 0.0 0.0 0.0 0.00012893868559597232 -1.4461874700120738e-7 5.9893681081203924e-5
41.37 0.0 0.0 0.0 0.00012840512554130966 -1.4341653371734007e-7 5.963369460288547e-5
41.38 0.0 0.0 0.0 0.00012787194041900953 -1.422202286706813e-7 5.937399614423854e-5
41.39 0.0 0.0 0.0 0.00012733912983528922 -1.4102981876803586e-7 5.911458528157529e-5
41.4 0.0 0.0 0.0 0.00012680669339687297 -1.3984529100007612e-7 5.885546159126591e-5
41.41 0.0 0.0 0.0 0.00012627463071099415 -1.3866663244018176e-7 5.859662464973989e-5
41.42 0.0 0.0 0.0 0.0001257429413853935 -1.3749383024327185e-7 5.833807403348907e-5
41.43 0.0 0.0 0.0 0.00012521162502832127 -1.3632687164464897e-7 5.807980931907047e-5
41.44 0.0 0.0 0.0 0.00012468068124853448 -1.3516574395883227e-7 5.782183008310781e-5
41.45 0.0 0.0 0.0 0.00012415010965529877 -1.340104345784077e-7 5.756413590229363e-5
41.46 0.0 0.0 0.0 0.0001236199098583885 -1.3286093097287126e-7 5.730672635339318e-5
41.47 0.0 0.0 0.0 0.00012309008146808522 -1.3171722068747409e-7 5.704960101324521e-5
41.48 0.0 0.0 0.0 0.00012256062409517936 -1.305792913420762e-7 5.679275945876457e-5
41.49 0.0 0.0 0.0 0.00012203153735096845 -1.2944713062999532e-7 5.6536201266945115e-5
41.5 0.0 0.0 0.0 0.00012150282084725977 -1.2832072631686604e-7 5.6279926014861716e-5
41.51 0.0 0.0 0.0 0.00012097447419640924 -1.272000662545219e-7 5.602393326993507e-5
41.52 0.0 0.0 0.0 0.00012044649701144835 -1.260851384238722e-7 5.57682225610783e-5
41.53 0.0 0.0 0.0 0.0001199188889059555 -1.2497593088680295e-7 5.551279340853243e-5
41.54 0.0 0.0 0.0 0.00011939164949401178 -1.2387243176977744e-7 5.525764533369018e-5
41.55 0.0 0.0 0.0 0.00011886477839020221 -1.2277462926274707e-7 5.5002777859096775e-5
41.56 0.0 0.0 0.0 0.00011833827520961533 -1.2168251161806387e-7 5.47481905084484e-5
41.57 0.0 0.0 0.0 0.00011781213956784424 -1.205960671493945e-7 5.4493882806591936e-5
41.58 0.0 0.0 0.0 0.00011728637108098475 -1.195152842306316e-7 5.4239854279525246e-5
41.59 0.0 0.0 0.0 0.00011676096936563628 -1.1844015129481434e-7 5.3986104454394056e-5
41.6 0.0 0.0 0.0 0.00011623593403890262 -1.1737065683304818e-7 5.373263285949446e-5
41.61 0.0 0.0 0.0 0.00011571126471839074 -1.1630678939342331e-7 5.347943902426958e-5
41.62 0.0 0.0 0.0 0.00011518696102221118 -1.1524853757994047e-7 5.32265224793103e-5
41.63 0.0 0.0 0.0 0.00011466302256897796 -1.1419589005143384e-7 5.297388275635433e-5
41.64 0.0 0.0 0.0 0.00011413944897780971 -1.1314883552050074e-7 5.272151938828608e-5
41.65 0.0 0.0 0.0 0.00011361623989183717 -1.121072061509907e-7 5.2469432243841314e-5
41.66 0.0 0.0 0.0 0.000113093394905466 -1.1107116202761593e-7 5.221762049200435e-5
41.67 0.0 0.0 0.0 0.00011257091363919436 -1.100406928940507e-7 5.196608366724215e-5
41.68 0.0 0.0 0.0 0.00011204879571426792 -1.0901578692688704e-7 5.171482130862107e-5
41.69 0.0 0.0 0.0 0.00011152704075243256 -1.079964323652062e-7 5.1463832956318433e-5
41.7 0.0 0.0 0.0 0.0001110056483759356 -1.069826175095362e-7 5.121311815162292e-5
41.71 0.0 0.0 0.0 0.0001104846182075272 -1.0597433072081388e-7 5.0962676436933516e-5
41.72 0.0 0.0 0.0 0.00010996394987045762 -1.0497156041933633e-7 5.0712507355759176e-5
41.73 0.0 0.0 0.0 0.00010944364298847856 -1.0397429508372853e-7 5.0462610452717854e-5
41.74 0.0 0.0 0.0 0.00010892369718584339 -1.0298252324990415e-7 5.0212985273536105e-5
41.75 0.0 0.0 0.0 0.00010840411208730764 -1.0199623351003338e-7 4.996363136504895e-5
41.76 0.0 0.0 0.0 0.00010788488731798693 -1.0101541450790956e-7 4.97145482776669e-5
41.77 0.0 0.0 0.0 0.00010736602250294222 -1.000400549274138e-7 4.9465735572683406e-5
41.78 0.0 0.0 0.0 0.00010684751726761117 -9.907014350276681e-8 4.921719281469622e-5
41.79 0.0 0.0 0.0 0.00010632937123794835 -9.810566902115466e-8 4.8968919569112374e-5
41.8 0.0 0.0 0.0 0.00010581158404042593 -9.714662032169209e-8 4.8720915402149496e-5
41.81 0.0 0.0 0.0 0.00010529415530203333 -9.619298629438574e-8 4.847317988083552e-5
41.82 0.0 0.0 0.0 0.00010477708465027849 -9.524475587910318e-8 4.822571257301032e-5
41.83 0.0 0.0 0.0 0.00010426037171318592 -9.430191806453563e-8 4.797851304732357e-5
41.84 0.0 0.0 0.0 0.00010374401611929725 -9.336446188717116e-8 4.77315808732364e-5
41.85 0.0 0.0 0.0 0.00010322801749767277 -9.243237643026736e-8 4.7484915621021705e-5
41.86 0.0 0.0 0.0 0.00010271237547788913 -9.150565082282164e-8 4.723851686176356e-5
41.87 0.0 0.0 0.0 0.00010219708969004048 -9.058427423854846e-8 4.699238416735808e-5
41.88 0.0 0.0 0.0 0.00010168215976473796 -8.966823589485513e-8 4.674651711051308e-5
41.89 0.0 0.0 0.0 0.00010116758533311122 -8.87575250518257e-8 4.6500915264749175e-5
41.9 0.0 0.0 0.0 0.00010065336602680602 -8.785213101119648e-8 4.625557820439857e-5
41.91 0.0 0.0 0.0 0.00010013950147798556 -8.695204311534064e-8 4.601050550460665e-5
41.92 0.0 0.0 0.0 9.962599131933007e-5 -8.605725074625493e-8 4.576569674133089e-5
41.93 0.0 0.0 0.0 9.911283518403793e-5 -8.516774332454593e-8 4.5521151491342664e-5
41.94 0.0 0.0 0.0 9.860003270582355e-5 -8.428351030841608e-8 4.527686933222585e-5
41.95 0.0 0.0 0.0 9.808758351891858e-5 -8.340454119265636e-8 4.5032849842377635e-5
41.96 0.0 0.0 0.0 9.757548725807272e-5 -8.253082550764024e-8 4.4789092601009225e-5
41.97 0.0 0.0 0.0 9.706374355855154e-5 -8.166235281831318e-8 4.454559718814518e-5
41.98 0.0 0.0 0.0 9.655235205613848e-5 -8.079911272319329e-8 4.430236318462411e-5
41.99 0.0 0.0 0.0 9.604131238713288e-5 -7.994109485336513e-8 4.405939017209841e-5
42.0 0.0 0.0 0.0 9.553062442480837e-5 -7.908809756557567e-8 4.381667825062457e-5
42.01 0.0 0.0 0.0 9.502028795179072e-5 -7.823999316181977e-8 4.357422731942694e-5
42.02 0.0 0.0 0.0 9.451030216164614e-5 -7.739713261283558e-8 4.3332035979716844e-5
42.03 0.0 0.0 0.0 9.400066669852044e-5 -7.655950323431912e-8 4.30901038168436e-5
42.04 0.0 0.0 0.0 9.349138120695625e-5 -7.572709241424673e-8 4.2848430416983956e-5
42.05 0.0 0.0 0.0 9.298244533189468e-5 -7.489988761197642e-8 4.260701536714284e-5
42.06 0.0 0.0 0.0 9.247385871867408e-5 -7.407787635734713e-8 4.236585825515254e-5
42.07 0.0 0.0 0.0 9.196562101303225e-5 -7.326104624978409e-8 4.2124958669673246e-5
42.08 0.0 0.0 0.0 9.145773186110379e-5 -7.244938495739814e-8 4.18843162001922e-5
42.09 0.0 0.0 0.0 9.095019090942159e-5 -7.164288021609353e-8 4.164393043702337e-5
42.1 0.0 0.0 0.0 9.044299780491813e-5 -7.084151982867795e-8 4.140380097130804e-5
42.11 0.0 0.0 0.0 8.993615219492272e-5 -7.00452916639648e-8 4.116392739501414e-5
42.12 0.0 0.0 0.0 8.942965372716377e-5 -6.925418365588859e-8 4.092430930093557e-5
42.13 0.0 0.0 0.0 8.892350204976775e-5 -6.846818380261404e-8 4.068494628269312e-5
42.14 0.0 0.0 0.0 8.841769681126069e-5 -6.76872801656522e-8 4.0445837934733674e-5
42.15 0.0 0.0 0.0 8.791223766056637e-5 -6.691146086897183e-8 4.020698385232945e-5
42.16 0.0 0.0 0.0 8.740712424700736e-5 -6.614071409811846e-8 3.996838363157877e-5
42.17 0.0 0.0 0.0 8.690235622030494e-5 -6.537502809933096e-8 3.973003686940547e-5
42.18 0.0 0.0 0.0 8.639793323058022e-5 -6.461439117866414e-8 3.949194316355877e-5
42.19 0.0 0.0 0.0 8.589385492835212e-5 -6.385879170110565e-8 3.925410211261286e-5
42.2 0.0 0.0 0.0 8.539012096453859e-5 -6.310821808970064e-8 3.9016513315966814e-5
42.21 0.0 0.0 0.0 8.48867309904577e-5 -6.236265882467868e-8 3.8779176373844955e-5
42.22 0.0 0.0 0.0 8.438368465782571e-5 -6.162210244257501e-8 3.85420908872957e-5
42.23 0.0 0.0 0.0 8.388098161875845e-5 -6.088653753536123e-8 3.830525645819216e-5
42.24 0.0 0.0 0.0 8.337862152577044e-5 -6.015595274957227e-8 3.8068672689230994e-5
42.25 0.0 0.0 0.0 8.287660403177701e-5 -5.943033678543992e-8 3.7832339183934e-5
42.26 0.0 0.0 0.0 8.237492878859861e-5 -5.87096783923012e-8 3.7596255548513215e-5
42.27 0.0 0.0 0.0 8.187359544255657e-5 -5.7993966356943415e-8 3.7360421397377626e-5
42.28 0.0 0.0 0.0 8.137260363907927e-5 -5.728318951453051e-8 3.712483634737051e-5
42.29 0.0 0.0 0.0 8.087195302421135e-5 -5.6577336751529525e-8 3.68895000158778e-5
42.3 0.0 0.0 0.0 8.03716432446151e-5 -5.587639700483344e-8 3.665441202082914e-5
42.31 0.0 0.0 0.0 7.987167394756844e-5 -5.518035926087769e-8 3.6419571980698656e-5
42.32 0.0 0.0 0.0 7.937204478096714e-5 -5.4489212554766837e-8 3.6184979514505745e-5
42.33 0.0 0.0 0.0 7.887275539332152e-5 -5.380294596939377e-8 3.5950634241814924e-5
42.34 0.0 0.0 0.0 7.83738054337579e-5 -5.31215486345674e-8 3.5716535782736545e-5
42.35 0.0 0.0 0.0 7.787519455201889e-5 -5.2445009726140604e-8 3.548268375792851e-5
42.36 0.0 0.0 0.0 7.737692400697141e-5 -5.1772230826867464e-8 3.5249080864238666e-5
42.37 0.0 0.0 0.0 7.687899226210307e-5 -5.1104003345476506e-8 3.501572445281637e-5
42.38 0.0 0.0 0.0 7.638139832859756e-5 -5.044074962124594e-8 3.4782612921443397e-5
42.39 0.0 0.0 0.0 7.588414186912476e-5 -4.978245206663678e-8 3.454974591298732e-5
42.4 0.0 0.0 0.0 7.538722254676337e-5 -4.9129093264657816e-8 3.4317123070473534e-5
42.41 0.0 0.0 0.0 7.489064002500165e-5 -4.8480655968247897e-8 3.408474403708698e-5
42.42 0.0 0.0 0.0 7.439439396773657e-5 -4.783712309965768e-8 3.3852608456171556e-5
42.43 0.0 0.0 0.0 7.38984840392748e-5 -4.719847774983437e-8 3.3620715971232496e-5
42.44 0.0 0.0 0.0 7.34029099043306e-5 -4.6564703177804036e-8 3.338906622593475e-5
42.45 0.0 0.0 0.0 7.290767122802623e-5 -4.593578281005791e-8 3.3157658864104775e-5
42.46 0.0 0.0 0.0 7.241276767589304e-5 -4.53117002399403e-8 3.2926493529730975e-5
42.47 0.0 0.0 0.0 7.19181989138688e-5 -4.469243922703294e-8 3.2695569866963905e-5
42.48 0.0 0.0 0.0 7.142396460829887e-5 -4.407798369654564e-8 3.2464887520116806e-5
42.49 0.0 0.0 0.0 7.093006442593552e-5 -4.3468317738705084e-8 3.2234446133666126e-5
42.5 0.0 0.0 0.0 7.043649803393847e-5 -4.286342560814638e-8 3.200424535225272e-5
42.51 0.0 0.0 0.0 6.994326510460392e-5 -4.2263291732939697e-8 3.1774284815159e-5
42.52 0.0 0.0 0.0 6.945036532929051e-5 -4.166790074179929e-8 3.1544564140062316e-5
42.53 0.0 0.0 0.0 6.895779840376182e-5 -4.107723743267716e-8 3.131508294016022e-5
42.54 0.0 0.0 0.0 6.846556402338769e-5 -4.0491286762304215e-8 3.108584082977127e-5
42.55 0.0 0.0 0.0 6.79736618831469e-5 -3.9910033845655287e-8 3.085683742433204e-5
42.56 0.0 0.0 0.0 6.748209167762705e-5 -3.933346395540777e-8 3.062807234039634e-5
42.57 0.0 0.0 0.0 6.699085310102768e-5 -3.8761562521408064e-8 3.0399545195632507e-5
42.58 0.0 0.0 0.0 6.649994584715859e-5 -3.819431513012912e-8 3.017125560882184e-5
42.59 0.0 0.0 0.0 6.60093696094423e-5 -3.763170752413874e-8 2.9943203199856136e-5
42.6 0.0 0.0 0.0 6.551912408091612e-5 -3.707372560156282e-8 2.9715387589736628e-5
42.61 0.0 0.0 0.0 6.502920895423112e-5 -3.652035541554971e-8 2.9487808400570894e-5
42.62 0.0 0.0 0.0 6.453962392165429e-5 -3.597158317373614e-8 2.926046525557209e-5
42.63 0.0 0.0 0.0 6.40503686750694e-5 -3.5427395237714536e-8 2.9033357779055898e-5
42.64 0.0 0.0 0.0 6.356144290597892e-5 -3.4887778122500515e-8 2.8806485596439956e-5
42.65 0.0 0.0 0.0 6.307284630550333e-5 -3.435271849599939e-8 2.857984833424061e-5
42.66 0.0 0.0 0.0 6.258457856438331e-5 -3.382220317847561e-8 2.8353445620071704e-5
42.67 0.0 0.0 0.0 6.209663937298031e-5 -3.3296219142021845e-8 2.812727708264246e-5
42.68 0.0 0.0 0.0 6.160902842127881e-5 -3.2774753510030246e-8 2.790134235175614e-5
42.69 0.0 0.0 0.0 6.112174539888541e-5 -3.22577935566609e-8 2.7675641058307212e-5
42.7 0.0 0.0 0.0 6.063478999503067e-5 -3.174532670631417e-8 2.7450172834279867e-5
42.71 0.0 0.0 0.0 6.014816222233289e-5 -3.123712394303519e-8 2.7224937921930415e-5
42.72 0.0 0.0 0.0 5.9661864580159625e-5 -3.0731291756844594e-8 2.6999941244320583e-5
42.73 0.0 0.0 0.0 5.917589326009878e-5 -3.023015661107469e-8 2.6775175857698728e-5
42.74 0.0 0.0 0.0 5.8690247966892864e-5 -2.973369537156956e-8 2.655064143038763e-5
42.75 0.0 0.0 0.0 5.8204928404595695e-5 -2.924188525064895e-8 2.6326337631190755e-5
42.76 0.0 0.0 0.0 5.771993426200108e-5 -2.8754703782626183e-8 2.6102264146239538e-5
42.77 0.0 0.0 0.0 5.723526516991362e-5 -2.8272128753968194e-8 2.5878420728386492e-5
42.78 0.0 0.0 0.0 5.675092074657134e-5 -2.7794138281764013e-8 2.5654807144634196e-5
42.79 0.0 0.0 0.0 5.6266900612455e-5 -2.7320710838493698e-8 2.543142315900243e-5
42.8 0.0 0.0 0.0 5.578320439028547e-5 -2.68518252516436e-8 2.520826853253518e-5
42.81 0.0 0.0 0.0 5.529983170501897e-5 -2.6387460703320283e-8 2.498534302330791e-5
42.82 0.0 0.0 0.0 5.4816782183845016e-5 -2.5927596729867895e-8 2.4762646386434738e-5
42.83 0.0 0.0 0.0 5.43340554561801e-5 -2.547221322148274e-8 2.4540178374074607e-5
42.84 0.0 0.0 0.0 5.38516511536649e-5 -2.5021290421831857e-8 2.431793873543912e-5
42.85 0.0 0.0 0.0 5.336956891016179e-5 -2.4574808927673265e-8 2.409592721679923e-5
42.86 0.0 0.0 0.0 5.288780836174853e-5 -2.4132749688473152e-8 2.387414356149168e-5
42.87 0.0 0.0 0.0 5.240636914671588e-5 -2.369509400602775e-8 2.3652587509926867e-5
42.88 0.0 0.0 0.0 5.1925250905563336e-5 -2.3261823534085015e-8 2.34312587995945e-5
42.89 0.0 0.0 0.0 5.144445328099642e-5 -2.2832920277967614e-8 2.3210157165071894e-5
42.9 0.0 0.0 0.0 5.096397591792097e-5 -2.2408366594195196e-8 2.298928233802959e-5
42.91 0.0 0.0 0.0 5.048381846344047e-5 -2.1988145190109793e-8 2.276863404723869e-5
42.92 0.0 0.0 0.0 5.0003980566851954e-5 -2.1572239123501016e-8 2.2548212018577335e-5
42.93 0.0 0.0 0.0 4.9524461879643075e-5 -2.1160631802233088e-8 2.232801597503873e-5
42.94 0.0 0.0 0.0 4.904526205548669e-5 -2.0753306983870847e-8 2.2108045636736048e-5
42.95 0.0 0.0 0.0 4.8566380750237934e-5 -2.0350248775309092e-8 2.1888300720910157e-5
42.96 0.0 0.0 0.0 4.808781762193154e-5 -1.9951441632402166e-8 2.1668780941937e-5
42.97 0.0 0.0 0.0 4.760957233077578e-5 -1.9556870359592653e-8 2.1449486011332878e-5
42.98 0.0 0.0 0.0 4.713164453915056e-5 -1.916652010954403e-8 2.1230415637761877e-5
42.99 0.0 0.0 0.0 4.6654033911602426e-5 -1.8780376382771248e-8 2.101156952704285e-5
43.0 0.0 0.0 0.0 4.617674011484256e-5 -1.8398425027275897e-8 2.079294738215559e-5
43.01 0.0 0.0 0.0 4.5699762860793447e-5 -1.80206522948215e-8 2.057454885369634e-5
43.02 0.0 0.0 0.0 4.522310203215111e-5 -1.764704500101979e-8 2.035637339543418e-5
43.03 0.0 0.0 0.0 4.474675754694659e-5 -1.7277590338806713e-8 2.0138420420314586e-5
43.04 0.0 0.0 0.0 4.427072931460674e-5 -1.6912275819831756e-8 1.992068935103623e-5
43.05 0.0 0.0 0.0 4.379501723596957e-5 -1.655108927490137e-8 1.9703179620026458e-5
43.06 0.0 0.0 0.0 4.33196212032976e-5 -1.6194018854417577e-8 1.9485890669415937e-5
43.07 0.0 0.0 0.0 4.2844542229783174e-5 -1.5840266721992478e-8 1.9268824121291482e-5
43.08 0.0 0.0 0.0 4.236978022463005e-5 -1.5489794061055987e-8 1.905197950910342e-5
43.09 0.0 0.0 0.0 4.1895333634461954e-5 -1.5143577806225382e-8 1.883535357666981e-5
43.1 0.0 0.0 0.0 4.142120232700925e-5 -1.4801601550917557e-8 1.861894582172114e-5
43.11 0.0 0.0 0.0 4.094738616157548e-5 -1.4463849106234142e-8 1.8402755751802137e-5
43.12 0.0 0.0 0.0 4.047388498905314e-5 -1.4130304501277694e-8 1.8186782884247513e-5
43.13 0.0 0.0 0.0 4.0000698651936566e-5 -1.3800951983463161e-8 1.797102674615675e-5
43.14 0.0 0.0 0.0 3.952782698433752e-5 -1.3475776018828653e-8 1.775548687437013e-5
43.15 0.0 0.0 0.0 3.905526981199648e-5 -1.3154761292340527e-8 1.7540162815443285e-5
43.16 0.0 0.0 0.0 3.858302695229854e-5 -1.2837892708198977e-8 1.7325054125623343e-5
43.17 0.0 0.0 0.0 3.811109821428597e-5 -1.2525155390138961e-8 1.7110160370823914e-5
43.18 0.0 0.0 0.0 3.7639483398673646e-5 -1.221653468173031e-8 1.6895481126601426e-5
43.19 0.0 0.0 0.0 3.7168182297860645e-5 -1.1912016146672833e-8 1.6681015978130106e-5
43.2 0.0 0.0 0.0 3.669719469594511e-5 -1.1611585569090744e-8 1.6466764520177798e-5
43.21 0.0 0.0 0.0 3.6226520368738925e-5 -1.131522895382482e-8 1.6252726357082543e-5
43.22 0.0 0.0 0.0 3.575615908377932e-5 -1.102293252671963e-8 1.603890110272746e-5
43.23 0.0 0.0 0.0 3.528611060034393e-5 -1.073468273491086e-8 1.582528838051729e-5
43.24 0.0 0.0 0.0 3.481637466946369e-5 -1.045046624710835e-8 1.5611887823354222e-5
43.25 0.0 0.0 0.0 3.434695103393785e-5 -1.0170269953878225e-8 1.5398699073614515e-5
43.26 0.0 0.0 0.0 3.387783936347154e-5 -9.89408090492233e-9 1.5185721857463675e-5
43.27 0.0 0.0 0.0 3.3409039067249725e-5 -9.621886134297483e-9 1.4972956199522004e-5
43.28 0.0 0.0 0.0 3.294054950112747e-5 -9.353672873376653e-9 1.476040218526923e-5
43.29 0.0 0.0 0.0 3.2472370034276986e-5 -9.089428616131558e-9 1.4548059884657241e-5
43.3 0.0 0.0 0.0 3.2004500049167296e-5 -8.829141117863054e-9 1.4335929352148924e-5
43.31 0.0 0.0 0.0 3.1536938941541506e-5 -8.5727983939349e-9 1.4124010626757362e-5
43.32 0.0 0.0 0.0 3.106968612039629e-5 -8.320388718513655e-9 1.3912303732084571e-5
43.33 0.0 0.0 0.0 3.0602741007958284e-5 -8.071900623311952e-9 1.3700808676359608e-5
43.34 0.0 0.0 0.0 3.0136103039663147e-5 -7.827322896338199e-9 1.3489525452477076e-5
43.35 0.0 0.0 0.0 2.966977166413482e-5 -7.586644580651241e-9 1.3278454038036429e-5
43.36 0.0 0.0 0.0 2.920374634316197e-5 -7.34985497311843e-9 1.3067594395378903e-5
43.37 0.0 0.0 0.0 2.8738026781248546e-5 -7.1167404715930115e-9 1.2856946998722868e-5
43.38 0.0 0.0 0.0 2.8272612507186944e-5 -6.88725465457209e-9 1.264651187353231e-5
43.39 0.0 0.0 0.0 2.7807502675207685e-5 -6.661694547128269e-9 1.2436288140057481e-5
43.4 0.0 0.0 0.0 2.7342696801132954e-5 -6.440049098451444e-9 1.2226275703635809e-5
43.41 0.0 0.0 0.0 2.687819441384309e-5 -6.222307503808586e-9 1.2016474454536868e-5
43.42 0.0 0.0 0.0 2.6413995055254735e-5 -6.0084592033347785e-9 1.1806884267999608e-5
43.43 0.0 0.0 0.0 2.5950098280300585e-5 -5.798493880829614e-9 1.1597505004270436e-5
43.44 0.0 0.0 0.0 2.5486503656906098e-5 -5.592401462556942e-9 1.1388336508639608e-5
43.45 0.0 0.0 0.0 2.502321076596925e-5 -5.390172116050777e-9 1.1179378611478853e-5
43.46 0.0 0.0 0.0 2.456021920134024e-5 -5.191796248925864e-9 1.0970631128279107e-5
43.47 0.0 0.0 0.0 2.4097528569798285e-5 -4.9972645076916696e-9 1.0762093859686323e-5
43.48 0.0 0.0 0.0 2.3635138491031807e-5 -4.8065677765724625e-9 1.0553766591539392e-5
43.49 0.0 0.0 0.0 2.3173048597616586e-5 -4.6196971763312934e-9 1.0345649094906146e-5
43.5 0.0 0.0 0.0 2.2711258534996064e-5 -4.436644063099318e-9 1.0137741126120958e-5
43.51 0.0 0.0 0.0 2.2249768004064258e-5 -4.257400054264941e-9 9.930042378205908e-6
43.52 0.0 0.0 0.0 2.1788576881898424e-5 -4.081957099565804e-9 9.72255234319039e-6
43.53 0.0 0.0 0.0 2.132768509987904e-5 -3.910293606709686e-9 9.515270509121707e-6
43.54 0.0 0.0 0.0 2.0867092627316687e-5 -3.742353322874864e-9 9.308196467162842e-6
43.55 0.0 0.0 0.0 2.0406799248112552e-5 -3.5782134734019707e-9 9.101329460901875e-6
43.56 0.0 0.0 0.0 1.9946804851436524e-5 -3.417866015087713e-9 8.894668972810839e-6
43.57 0.0 0.0 0.0 1.9487109318135986e-5 -3.2613031106405127e-9 8.688214494995152e-6
