 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
8.68291 -0.999673929428047 0.023810863425051815 -0.0238108634250714 -0.9996739294280533
8.69009 -0.999673929428047 0.023810863425051808 -0.02381086342507139 -0.9996739294280534
8.69728 -0.9996739294280472 0.02381086342505182 -0.023810863425071407 -0.9996739294280536
8.70446 -0.9996739294280469 0.02381086342505181 -0.023810863425071403 -0.9996739294280534
8.71164 -0.9996739294280472 0.02381086342505182 -0.023810863425071407 -0.9996739294280536
8.71882 -0.9996739294280472 0.023810863425051818 -0.023810863425071396 -0.9996739294280532
8.726 -0.9996739294280474 0.02381086342505182 -0.023810863425071403 -0.9996739294280536
8.73318 -0.999673929428047 0.023810863425051815 -0.023810863425071396 -0.9996739294280536
8.74036 -0.9996739294280473 0.023810863425051825 -0.023810863425071396 -0.9996739294280537
8.74754 -0.9996739294280471 0.02381086342505182 -0.023810863425071407 -0.9996739294280539
8.75472 -0.9996739294280474 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.7619 -0.9996739294280472 0.02381086342505183 -0.0238108634250714 -0.9996739294280537
8.76909 -0.999673929428047 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
8.77627 -0.9996739294280474 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.78345 -0.9996739294280474 0.023810863425051825 -0.0238108634250714 -0.9996739294280537
8.79063 -0.9996739294280473 0.023810863425051818 -0.023810863425071393 -0.9996739294280537
8.79781 -0.9996739294280473 0.023810863425051818 -0.023810863425071396 -0.9996739294280536
8.80499 -0.9996739294280471 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.81217 -0.9996739294280473 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
8.81935 -0.9996739294280471 0.023810863425051815 -0.023810863425071403 -0.9996739294280536
8.82653 -0.9996739294280473 0.02381086342505182 -0.0238108634250714 -0.9996739294280539
8.83371 -0.999673929428047 0.02381086342505181 -0.0238108634250714 -0.9996739294280533
8.84089 -0.999673929428047 0.02381086342505181 -0.023810863425071386 -0.9996739294280534
8.84808 -0.9996739294280473 0.023810863425051818 -0.023810863425071407 -0.9996739294280536
8.85526 -0.9996739294280471 0.02381086342505181 -0.023810863425071403 -0.9996739294280536
8.86244 -0.9996739294280472 0.02381086342505182 -0.023810863425071403 -0.9996739294280536
8.86962 -0.9996739294280471 0.023810863425051815 -0.023810863425071393 -0.9996739294280536
8.8768 -0.9996739294280472 0.02381086342505182 -0.023810863425071396 -0.9996739294280536
8.88398 -0.9996739294280471 0.023810863425051825 -0.023810863425071407 -0.9996739294280537
8.89116 -0.9996739294280471 0.02381086342505182 -0.023810863425071396 -0.9996739294280534
8.89834 -0.9996739294280472 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.90552 -0.999673929428047 0.02381086342505181 -0.023810863425071396 -0.9996739294280536
8.9127 -0.9996739294280472 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.91989 -0.9996739294280473 0.023810863425051825 -0.023810863425071407 -0.9996739294280537
8.92707 -0.9996739294280471 0.023810863425051808 -0.023810863425071396 -0.9996739294280534
8.93425 -0.9996739294280472 0.02381086342505182 -0.023810863425071407 -0.9996739294280537
8.94143 -0.9996739294280471 0.023810863425051815 -0.023810863425071396 -0.9996739294280534
8.94861 -0.9996739294280471 0.023810863425051818 -0.023810863425071403 -0.9996739294280536
8.95579 -0.9996739294280472 0.023810863425051818 -0.0238108634250714 -0.9996739294280537
8.96297 -0.9996739294280472 0.023810863425051818 -0.023810863425071396 -0.9996739294280533
8.97015 -0.9996739294280472 0.023810863425051815 -0.0238108634250714 -0.9996739294280537
8.97733 -0.9996739294280473 0.02381086342505182 -0.02381086342507141 -0.9996739294280539
8.98451 -0.9996739294280469 0.023810863425051815 -0.023810863425071403 -0.9996739294280534
8.99169 -0.999673929428047 0.023810863425051808 -0.02381086342507139 -0.9996739294280533
8.99888 -0.9996739294280474 0.023810863425051818 -0.023810863425071407 -0.9996739294280536
9.00606 -0.9996739294280469 0.023810863425051818 -0.0238108634250714 -0.9996739294280534
9.01324 -0.9996660578950067 0.024139073541294603 -0.024139073541314185 -0.9996660578950131
9.02042 -0.9996581240902778 0.02446541628951995 -0.024465416289539528 -0.999658124090284
9.0276 -0.999650129565439 0.024789905447767335 -0.0247899054477869 -0.9996501295654452
9.03478 -0.9996420757109096 0.02511255677174408 -0.02511255677176364 -0.9996420757109158
9.04196 -0.9996339633351905 0.025433394486421332 -0.025433394486440893 -0.9996339633351967
9.04914 -0.9996257939480322 0.025752431489059983 -0.025752431489079533 -0.9996257939480384
9.05632 -0.9996175690244327 0.02606968070437299 -0.026069680704392546 -0.9996175690244393
9.0635 -0.9996092911801897 0.026385137993074567 -0.02638513799309411 -0.9996092911801959
9.07069 -0.9996009487641453 0.02669927263234812 -0.026699272632367668 -0.9996009487641513
9.07787 -0.9995925654751624 0.027011236615233643 -0.02701123661525318 -0.9995925654751686
9.08505 -0.999584131606288 0.027321473493371717 -0.02732147349339125 -0.9995841316062943
9.09223 -0.9995756488776699 0.027629990237512465 -0.02762999023753199 -0.9995756488776762
9.09941 -0.9995671210940262 0.027936763766164965 -0.027936763766184484 -0.9995671210940327
9.10659 -0.9995585459830308 0.028241856915628194 -0.02824185691564771 -0.9995585459830373
9.11377 -0.9995499249800357 0.028545279406833428 -0.028545279406852937 -0.9995499249800421
9.12095 -0.9995412600216335 0.028847033406309994 -0.02884703340632951 -0.9995412600216401
9.12813 -0.9995325529477913 0.029147122175964456 -0.029147122175983965 -0.9995325529477979
9.13531 -0.9995238056144249 0.02944554862002593 -0.029445548620045427 -0.9995238056144313
9.1425 -0.9995150048606456 0.02974276417379839 -0.02974276417381789 -0.9995150048606523
9.14968 -0.9995061772087362 0.030037943516053833 -0.030037943516073334 -0.999506177208743
9.15686 -0.9994973114562957 0.03033151171171183 -0.030331511711731318 -0.9994973114563025
