 R   <X|H|A>   <X|H|B>   <X|H|C>   <X|H|D>   <X|H|E>   <X|H|F>   <X|H|G>   <X|H|H>   <X|H|I>   <X|H|J>   <A|H|B>   <A|H|C>   <A|H|D>   <A|H|E>   <A|H|F>   <A|H|G>   <A|H|H>   <A|H|I>   <A|H|J>   <B|H|C>   <B|H|D>   <B|H|E>   <B|H|F>   <B|H|G>   <B|H|H>   <B|H|I>   <B|H|J>   <C|H|D>   <C|H|E>   <C|H|F>   <C|H|G>   <C|H|H>   <C|H|I>   <C|H|J>   <D|H|E>   <D|H|F>   <D|H|G>   <D|H|H>   <D|H|I>   <D|H|J>   <E|H|F>   <E|H|G>   <E|H|H>   <E|H|I>   <E|H|J>   <F|H|G>   <F|H|H>   <F|H|I>   <F|H|J>   <G|H|H>   <G|H|I>   <G|H|J>   <H|H|I>   <H|H|J>   <I|H|J> 
29.638386 -2.9009877415304135e-5 7.927394714744421e-10 9.854791778982832e-16 -7.089480913057819e-21 2.9283363934787654e-24 4.844340201881249e-27 -3.983058886164858e-30 -2.375683098047858e-34 -1.4538684142478873e-36 2.6006450309936432e-39 1.933059999959241e-6 3.997356549300334e-12 -1.0673467799816693e-16 -1.510963862763849e-20 -5.693564314749864e-23 4.6668680295979194e-26 2.9613864496527695e-30 1.9181601172501343e-32 -3.574404178697658e-35 -3.9869585908751886e-8 -2.9253712256111233e-13 -2.251478662004474e-15 -3.115512971433825e-18 2.2034390053322656e-21 1.5430627558712125e-25 1.081362716940015e-27 -2.1158174770308294e-30 6.062272592214237e-7 1.2155890417167912e-9 1.4448269945748304e-12 -9.689778147433778e-16 -9.029772756473282e-20 -7.06299477131179e-22 1.4598763473664199e-24 4.237618528955308e-5 2.9174217275638957e-8 -1.8777262082595427e-11 -3.24137266645978e-15 -2.866036887509636e-17 6.249007728289648e-20 -1.4500559043674017e-5 -5.278520073501438e-9 -5.467340478131985e-12 -5.3357192874213894e-14 1.219466997776698e-16 1.9761463751471906e-5 3.934672936224951e-9 3.921159837749692e-11 -9.503822014820627e-14 -2.3769974341291838e-8 6.475849004381931e-9 -2.5806800906715622e-11 -3.5626266133781124e-5 6.403141846431409e-8 3.5011621386106914e-6
29.639104 -2.895074156922603e-5 7.895112534232669e-10 9.794667633370786e-16 -7.031834110139812e-21 2.8986042553644217e-24 4.785204652345857e-27 -3.926210860644273e-30 -2.274116485084565e-34 -1.3643210259072248e-36 2.4053451444585215e-39 1.9291227648104867e-6 3.981091778733312e-12 -1.0608413336131899e-16 -1.498633770033801e-20 -5.635516872462505e-23 4.609650738340936e-26 2.829233170359269e-30 1.795712323751658e-32 -3.300454720275079e-35 -3.978844489204506e-8 -2.913487126368661e-13 -2.2377153775803802e-15 -3.090066117254542e-18 2.1808788689240205e-21 1.4695354377430924e-25 1.0096616434976104e-27 -1.9512150470281188e-30 6.049939153135663e-7 1.2106241542439794e-9 1.4359557805910845e-12 -9.610164342467864e-16 -8.559548891149951e-20 -6.580154966085122e-22 1.3460814334370732e-24 4.22894301155658e-5 2.905449341600889e-8 -1.866097875553675e-11 -3.0590499929490613e-15 -2.6694936183150664e-17 5.77250298101488e-20 -1.4470458285505657e-5 -5.256179894004408e-9 -5.160992875349643e-12 -4.987634877386781e-14 1.1317956503622772e-16 1.971985874903079e-5 3.757671682625001e-9 3.698163050001254e-11 -8.894618673153683e-14 -2.3720127940418086e-8 6.194894101760029e-9 -2.4510677195586466e-11 -3.555378843949939e-5 6.378139682884985e-8 3.4947757830558427e-6
29.639822 -2.889160942426464e-5 7.862898233532324e-10 9.734792379286774e-16 -6.974545081886434e-21 2.8691179956287876e-24 4.726677868604576e-27 -3.870065481979334e-30 -2.184195896857478e-34 -1.2869999967602676e-36 2.2389231657878876e-39 1.925185745523242e-6 3.964861022091839e-12 -1.0543625946632735e-16 -1.4863818318797032e-20 -5.577949651307008e-23 4.553025144470969e-26 2.7133036159014178e-30 1.6905512947084602e-32 -3.0677249559948227e-35 -3.9707309271518207e-8 -2.9016231861389817e-13 -2.224009755055267e-15 -3.0647779434202697e-18 2.1585063225060153e-21 1.4056165769688038e-25 9.483512539534997e-28 -1.811652035904646e-30 6.037604895230952e-7 1.2056699626568883e-9 1.427121868492551e-12 -9.531051389749122e-16 -8.153988120120935e-20 -6.16840863559556e-22 1.2496441813862393e-24 4.220268416355867e-5 2.893502886331778e-8 -1.8545191588182694e-11 -2.9025326518091233e-15 -2.501953440620057e-17 5.3681463074029234e-20 -1.4440361626463462e-5 -5.233891434910552e-9 -4.898000359346674e-12 -4.690196865496614e-14 1.0571411399867183e-16 1.9678261304351543e-5 3.6048366307434507e-9 3.506513245191184e-11 -8.372599122286736e-14 -2.3670082265620707e-8 5.949981416286142e-9 -2.3383768588582654e-11 -3.548130525915442e-5 6.35318091337326e-8 3.488388534007884e-6
29.64054 -2.883248097090833e-5 7.830751797691259e-10 9.675165469857935e-16 -6.917612020375375e-21 2.8398757154208054e-24 4.668754451445209e-27 -3.814615242252189e-30 -2.103257032326562e-34 -1.2190293012003647e-36 2.0944841057883444e-39 1.9212489414215318e-6 3.948664270066591e-12 -1.0479105323329277e-16 -1.474207376615841e-20 -5.520859312083137e-23 4.4969861046209736e-26 2.6098250656398957e-30 1.5985781761471118e-32 -2.8663309334997553e-35 -3.9626179097269135e-8 -2.889780414863435e-13 -2.2103615445211906e-15 -3.0396476596257587e-18 2.136320110309173e-21 1.3490465150044916e-25 8.949560219153543e-28 -1.6911131026227422e-30 6.025270164624957e-7 1.2007264230308055e-9 1.4183251363488876e-12 -9.45243693013825e-16 -7.797786035884292e-20 -5.810789470400814e-22 1.1663968887602915e-24 4.2115946880744195e-5 2.8815823053838795e-8 -1.8429899346513954e-11 -2.7657023933927353e-15 -2.3565036379073274e-17 5.018665266632374e-20 -1.4410269052084307e-5 -5.2116552135234665e-9 -4.668104823298737e-12 -4.431383410549784e-14 9.924044814393195e-17 1.963667198002572e-5 3.4704776408353354e-9 3.33882575738563e-11 -7.917204862903852e-14 -2.3619659059873834e-8 5.732865172238208e-9 -2.238728693936777e-11 -3.540881646749309e-5 6.328265548942164e-8 3.4820003895780876e-6
29.641258 -2.8773356199718705e-5 7.7986732117968e-10 9.615786358381667e-16 -6.861033130136602e-21 2.8108755362780843e-24 4.611429049126437e-27 -3.759852697850715e-30 -2.0291012792009505e-34 -1.1581020100482937e-36 1.966646937343111e-39 1.917312351835482e-6 3.9325015134181855e-12 -1.0414851152057464e-16 -1.4621097438263762e-20 -5.464242540817268e-23 4.4415285025580675e-26 2.5156795229407995e-30 1.5165146167372276e-32 -2.688612429054422e-35 -3.954505441893717e-8 -2.8779598065919145e-13 -2.1967704989937345e-15 -3.0146744806500713e-18 2.114318974787504e-21 1.2979545930333783e-25 8.475047908781423e-28 -1.5849829135733653e-30 6.012935304681807e-7 1.1957934920990789e-9 1.4095654631543815e-12 -9.374318535334178e-16 -7.478249734380493e-20 -5.49388628576976e-22 1.0931907017626422e-24 4.202921771876623e-5 2.8696875431715592e-8 -1.8315100371714617e-11 -2.6434750786025757e-15 -2.227750371861242e-17 4.7113407953677414e-20 -1.4380180548017705e-5 -5.189470665945467e-9 -4.462764309728365e-12 -4.2020612671046414e-14 9.354141865773372e-17 1.9595090146746978e-5 3.3498455447595616e-9 3.189905870774256e-11 -7.51579365969921e-14 -2.3570140215233322e-8 5.542187662904701e-9 -2.1514649211250122e-11 -3.533632900073692e-5 6.303395219710433e-8 3.4756113479814202e-6
29.641976 -2.8714235101329104e-5 7.766662460974787e-10 9.556654498324322e-16 -6.804806628018059e-21 2.7821155998140747e-24 4.5546963568435e-27 -3.705770484032793e-30 -1.9608902160847508e-34 -1.1032379197214227e-36 1.8528893852252293e-39 1.913375976101222e-6 3.916372742976549e-12 -1.0350863112542371e-16 -1.4500882842035462e-20 -5.408096048493307e-23 4.3866472743785524e-26 2.4296915910682308e-30 1.442955010656384e-32 -2.530889773610541e-35 -3.9463935285701656e-8 -2.8661623395648194e-13 -2.1832363743823056e-15 -2.9898576263026885e-18 2.092501675103547e-21 1.2516424847430413e-25 8.05137965647787e-28 -1.4909620737174736e-30 6.000600656004915e-7 1.1908711272495706e-9 1.4008427288185513e-12 -9.296693866177767e-16 -7.19068010782286e-20 -5.211677459250064e-22 1.0283679582316913e-24 4.194249613369656e-5 2.857818544891455e-8 -1.8200793430404095e-11 -2.5339819091868113e-15 -2.1131453047462345e-17 4.438864253355292e-20 -1.4350096100029569e-5 -5.167338297757401e-9 -4.278859111884492e-12 -3.9974692580162805e-14 8.84713526034509e-17 1.9553516381928114e-5 3.2412170319137166e-9 3.056285548230882e-11 -7.1564072925861e-14 -2.3519891361513063e-8 5.368353410181438e-9 -2.0721027822290736e-11 -3.526384246313818e-5 6.278569866523546e-8 3.46922140719799e-6
29.642694 -2.86551176664451e-5 7.734719530389678e-10 9.49776934332248e-16 -6.748930743049956e-21 2.753594067449439e-24 4.498551116226024e-27 -3.6523613062237486e-30 -1.8981044158272025e-34 -1.0538049359493271e-36 1.751532779406789e-39 1.909439813560897e-6 3.900277949640524e-12 -1.0287140878462732e-16 -1.438142359391462e-20 -5.352416570777486e-23 4.332337394678017e-26 2.3511404488252973e-30 1.3769932601650253e-32 -2.3907018170638554e-35 -3.938282174628183e-8 -2.8543889762963996e-13 -2.1697589294609254e-15 -2.9651963213697708e-18 2.0708669772092715e-21 1.2096857232215017e-25 7.6729973376786505e-28 -1.4074988703361202e-30 5.988266556437656e-7 1.1859592865212324e-9 1.3921568141571402e-12 -9.219560587781734e-16 -6.932242998230644e-20 -4.960238897377081e-22 9.707938809633316e-25 4.185578158603492e-5 2.8459752565185786e-8 -1.808697725640105e-11 -2.436103510087261e-15 -2.011002108328943e-17 4.1961193255148426e-20 -1.432001569399942e-5 -5.145258517207742e-9 -4.114532399009332e-12 -3.814362926150318e-14 8.39245761175188e-17 1.9511951159574883e-5 3.1435728644899786e-9 2.935449406490804e-11 -6.829827717183281e-14 -2.346725089879551e-8 5.203006820979706e-9 -1.9967502894341503e-11 -3.5191357030572325e-5 6.253789556401357e-8 3.4628305651563415e-6
29.643412 -2.85960038858444e-5 7.702844405244289e-10 9.439130347183075e-16 -6.6934037162977456e-21 2.7253091202225922e-24 4.442988114885504e-27 -3.599617933208973e-30 -1.839048872391293e-34 -1.008147639919079e-36 1.6589987389000453e-39 1.9055038635626918e-6 3.884217124377563e-12 -1.0223684117514854e-16 -1.4262713418380324e-20 -5.297200867723205e-23 4.278593865747552e-26 2.2776074169900182e-30 1.3162895393668894e-32 -2.2630485335515035e-35 -3.930171384893685e-8 -2.8426406636559975e-13 -2.1563379258391534e-15 -2.9406897955582473e-18 2.0494136460721317e-21 1.1706239772540697e-25 7.325973160178583e-28 -1.3316674585539638e-30 5.97593334106352e-7 1.1810579286006885e-9 1.3835076008830093e-12 -9.14291630245666e-16 -6.692965327536251e-20 -4.730267832230133e-22 9.185670669463089e-25 4.176907354070846e-5 2.8341576248021094e-8 -1.7973650185248786e-11 -2.3458187619340066e-15 -1.9177112858836568e-17 3.976092118858132e-20 -1.4289939315919591e-5 -5.123230695939797e-9 -3.962982537242347e-12 -3.647115186461826e-14 7.980451280625657e-17 1.947039378571212e-5 3.053104349197229e-9 2.8250494441625364e-11 -6.534350464709629e-14 -2.3415552804944418e-8 5.055459132582272e-9 -1.9297099251286277e-11 -3.511887987800279e-5 6.229055945846847e-8 3.456438819888753e-6
29.64413 -2.8536893750377586e-5 7.671037070780044e-10 9.380736963884323e-16 -6.638223800751243e-21 2.697258958352762e-24 4.38800218582294e-27 -3.547533208823229e-30 -1.783413337514511e-34 -9.658921020221604e-37 1.57429942710804e-39 1.9015681254608452e-6 3.8681902582234945e-12 -1.0160492491477095e-16 -1.4144746146257123e-20 -5.242445723552669e-23 4.225411738313838e-26 2.2086631321751263e-30 1.2603081689878747e-32 -2.1464809730409473e-35 -3.922061164146781e-8 -2.830918332951492e-13 -2.1429731279331635e-15 -2.916337283448462e-18 2.0281404611108615e-21 1.1342044566725168e-25 7.007018341955501e-28 -1.262552930257136e-30 5.963601342206688e-7 1.1761670128188473e-9 1.3748949715972775e-12 -9.066758683740265e-16 -6.471155781529285e-20 -4.519437658349612e-22 8.710169487807315e-25 4.1682371467071226e-5 2.822365597261232e-8 -1.786081088356074e-11 -2.262457061373416e-15 -1.832270363759378e-17 3.775751731480711e-20 -1.425986695189797e-5 -5.101255037708366e-9 -3.823091156471151e-12 -3.493792695431696e-14 7.604843169743686e-17 1.9428844509417832e-5 2.9691935462798826e-9 2.72358648763138e-11 -6.26450118709642e-14 -2.3363948306292947e-8 4.920775264214417e-9 -1.86867971690335e-11 -3.504641246493257e-5 6.204369384793481e-8 3.450046169229595e-6
29.646523333333334 -2.833988618303767e-5 7.565501961488517e-10 9.187858789568052e-16 -6.4567759322462036e-21 2.6054330981752407e-24 4.2088198306846976e-27 -3.378584899575409e-30 -1.6183798345372718e-34 -8.449014062749214e-37 1.337034975465805e-39 1.8884505572295816e-6 3.815012730625319e-12 -9.951762933012437e-17 -1.3756830114663555e-20 -5.063215879394827e-23 4.05213080796987e-26 2.006013108651277e-30 1.1011224541218389e-32 -1.8214024684538337e-35 -3.8950309948656814e-8 -2.792036780448022e-13 -2.098827577561857e-15 -2.836265552361476e-18 1.958515757936271e-21 1.0283424125883733e-25 6.106071972472629e-28 -1.0704782141504553e-30 5.92250508548125e-7 1.1599391655882248e-9 1.3464491907270682e-12 -8.816386331626705e-16 -5.834053376028605e-20 -3.926904738052414e-22 7.390838223666724e-25 4.139340510691234e-5 2.7832434386963088e-8 -1.7488186408508343e-11 -2.0250484591988817e-15 -1.5925339525849953e-17 3.2192679003976235e-20 -1.4159654927482346e-5 -5.0283792192089285e-9 -3.4249868031033665e-12 -3.06230997096404e-14 6.557046239456434e-17 1.929040562828239e-5 2.727955817423992e-9 2.4358257987405167e-11 -5.506142454296942e-14 -2.3191144619050508e-8 4.536701890648467e-9 -1.6955681572110653e-11 -3.4804934069326864e-5 6.122423989617546e-8 3.4287287101475807e-6
29.648916666666665 -2.814291873187701e-5 7.460718952880476e-10 8.997680883160117e-16 -6.2791050152877474e-21 2.5161418250327794e-24 4.035816745265568e-27 -3.2166254928284476e-30 -1.4779815494680742e-34 -7.471592279196812e-37 1.1515137666065524e-39 1.8753355312887807e-6 3.7622133629867355e-12 -9.74595517195582e-17 -1.3377001014946979e-20 -4.8889623932982783e-23 3.884860518058463e-26 1.835728924459237e-30 9.737828571604905e-33 -1.5687858201354402e-35 -3.868005761844852e-8 -2.753448781096944e-13 -2.0553003362921684e-15 -2.757873049639864e-18 1.8908371355417183e-21 9.408015235957559e-26 5.392381533060347e-28 -9.219166517628253e-31 5.881422517318762e-7 1.1438272387120577e-9 1.3184058594979716e-12 -8.571318209548735e-16 -5.316700244128581e-20 -3.46102703855221e-22 6.372019284762619e-25 4.110450488410806e-5 2.744405352283626e-8 -1.7120924341893084e-11 -1.834889515658056e-15 -1.4044100961791524e-17 2.788152491506985e-20 -1.405948908415814e-5 -4.956079758497811e-9 -3.1066038271849292e-12 -2.7216408133156697e-14 5.737657600711025e-17 1.9152056206994275e-5 2.531855611014888e-9 2.204976131753897e-11 -4.9027625680509275e-14 -2.301881795923647e-8 4.21683985557391e-9 -1.5525063622762182e-11 -3.456354598208558e-5 6.041004194638548e-8 3.407388807919435e-6
29.65131 -2.794599111959424e-5 7.356687104722502e-10 8.810180753316446e-16 -6.1051514994716205e-21 2.4293315605851583e-24 3.8688205583723595e-27 -3.0614108163164115e-30 -1.3549792031347212e-34 -6.652026335400053e-37 1.0005035633622621e-39 1.8622232380591722e-6 3.709793035697844e-12 -9.54304878043742e-17 -1.300515826707096e-20 -4.719581021319478e-23 3.723431636780969e-26 1.6877072084563675e-30 8.67762203803495e-33 -1.3641561761827572e-35 -3.840984060214819e-8 -2.71514918031257e-13 -2.012387735491325e-15 -2.6811362946537134e-18 1.825063078240344e-21 8.655723981057854e-26 4.802768076510803e-28 -8.020812811182674e-31 5.840350205201938e-7 1.127831556866687e-9 1.2907622162198998e-12 -8.331477411877214e-16 -4.878419608288869e-20 -3.078670002357791e-22 5.5520007851436e-25 4.081567633575531e-5 2.7058514786302457e-8 -1.675898258657754e-11 -1.6756453953314992e-15 -1.2503936705842476e-17 2.4407064231693354e-20 -1.3959371113531275e-5 -4.884352298450746e-9 -2.8403286257562457e-12 -2.4416500075753114e-14 5.0735935769450414e-17 1.9013794116647283e-5 2.365407049633531e-9 2.013258278913018e-11 -4.409162614812096e-14 -2.2853877565409826e-8 3.950952721017325e-9 -1.434604865695652e-11 -3.432220821241102e-5 5.960107567221905e-8 3.386014361005161e-6
29.653706666666665 -2.7748829011780663e-5 7.253262361819264e-10 8.625081376296558e-16 -5.934624823889727e-21 2.344834402788031e-24 3.707442182185795e-27 -2.9125008998879647e-30 -1.246385677180914e-34 -5.958476607451534e-37 8.76256369908809e-40 1.8490955409494002e-6 3.657679971322208e-12 -9.342745558619858e-17 -1.2640701058618872e-20 -4.554742820447281e-23 3.567465409498623e-26 1.5579784552199283e-30 7.786447493188298e-33 -1.1964731823997653e-35 -3.8139273980450145e-8 -2.6770795985493203e-13 -1.970027485688746e-15 -2.605928369278392e-18 1.7610648917908426e-21 8.003888301940736e-26 4.310871916217007e-28 -7.041858870113829e-31 5.799227999410182e-7 1.1119303428214113e-9 1.2634777748004937e-12 -8.096464203034387e-16 -4.504358256270687e-20 -2.761651672684981e-22 4.8823510249995215e-25 4.052652205325558e-5 2.667528817881996e-8 -1.64018265326572e-11 -1.5414866890568893e-15 -1.1228520208919664e-17 2.155680921373528e-20 -1.3859162599967095e-5 -4.813095673415365e-9 -2.6164494238701847e-12 -2.2081228995813826e-14 4.522578112050912e-17 1.8875426227225787e-5 2.223202966983879e-9 1.850354352884671e-11 -3.9907171812942943e-14 -2.269221511148736e-8 3.7112383271382586e-9 -1.329039272919029e-11 -3.408055194627614e-5 5.8796200230143646e-8 3.3645668932719353e-6
29.656103333333334 -2.7551707066928933e-5 7.15059013726997e-10 8.44262772022685e-16 -5.767724557122023e-21 2.2627242646671348e-24 3.551753227915152e-27 -2.7698851037080985e-30 -1.1487834418457088e-34 -5.357138367478214e-37 7.713145850974803e-40 1.835970558875997e-6 3.605946329252902e-12 -9.14530412765914e-17 -1.2284059711912547e-20 -4.3945848646676307e-23 3.417027657037701e-26 1.4417783120087875e-30 7.016925060687721e-33 -1.0552708643936983e-35 -3.786874585360771e-8 -2.6392853481173746e-13 -1.9282756747366706e-15 -2.5323336110682052e-18 1.698894840179178e-21 7.424068633416918e-26 3.888432614389845e-28 -6.220019820418911e-31 5.758111741198518e-7 1.0961460134541342e-9 1.236588351878521e-12 -7.866539798307223e-16 -4.175128966433584e-20 -2.4908409209649715e-22 4.321185643587527e-25 4.023744618769758e-5 2.629491276665056e-8 -1.6049923700561678e-11 -1.4245599304357206e-15 -1.014147380149975e-17 1.9165812340772514e-20 -1.3759001032237999e-5 -4.742412657154772e-9 -2.4215765114981173e-12 -2.0084212506839478e-14 4.058137877455837e-17 1.8737147372448185e-5 2.097686554189374e-9 1.7097746712599934e-11 -3.635287169705293e-14 -2.2533718977776067e-8 3.505392627681555e-9 -1.239155169235579e-11 -3.383892128380886e-5 5.7996546492009074e-8 3.343080488713231e-6
29.6585 -2.7354625758016905e-5 7.048670583217065e-10 8.262802427136344e-16 -5.604407459121234e-21 2.182953413525713e-24 3.401592095941607e-27 -2.6333385914078613e-30 -1.0604451420306077e-34 -4.830543582464227e-37 6.8163237176134114e-40 1.8228480850870042e-6 3.554590667933927e-12 -8.950697803056118e-17 -1.1935141357250122e-20 -4.239006280380489e-23 3.271958827826435e-26 1.3368195195460849e-30 6.345020289264185e-33 -9.348496655138849e-36 -3.7598272662606026e-8 -2.6017579341376865e-13 -1.8871280978935425e-15 -2.4603284193045648e-18 1.6385128320816195e-21 6.903169624834065e-26 3.521202840977966e-28 -5.520713615335235e-31 5.717000480639977e-7 1.0804785732301862e-9 1.2100909486539624e-12 -7.641628250245623e-16 -3.882074081624071e-20 -2.2564918484877607e-22 3.8442466215442915e-25 3.994844982946321e-5 2.5917388345523875e-8 -1.5703234085767402e-11 -1.3214253155363413e-15 -9.202474286643223e-18 1.7130471105953998e-20 -1.3658883760292251e-5 -4.672306899195348e-9 -2.249903681075062e-12 -1.8352713629273854e-14 3.660628555859197e-17 1.859896063566663e-5 1.9855904857600214e-9 1.5866708027723985e-11 -3.328318849552453e-14 -2.2374376405519733e-8 3.324674930126414e-9 -1.160892223357502e-11 -3.359733271463327e-5 5.720211853552803e-8 3.321562575753871e-6
29.66568 -2.6764450278739848e-5 6.747840048843005e-10 7.739615739489076e-16 -5.136074515982461e-21 1.9574709859451733e-24 2.98324269010091e-27 -2.2584434561659922e-30 -8.401118622342474e-35 -3.5914564933799387e-37 4.795614557765575e-40 1.7835497898878572e-6 3.4029956678552734e-12 -8.384442473604251e-17 -1.093489808552014e-20 -3.799330954157738e-23 2.8679481323424766e-26 1.0753492098200148e-30 4.7693040493207846e-33 -6.640485692965648e-36 -3.678833353761304e-8 -2.490938373761238e-13 -1.7674256276776679e-15 -2.2538906711032474e-18 1.4679279528211968e-21 5.61531918528839e-26 2.6655177795906596e-28 -3.952008545928742e-31 5.593874264963404e-7 1.0342398484271832e-9 1.1330244914809726e-12 -6.997078171319566e-16 -3.168672499921248e-20 -1.7143589040532574e-22 2.7748498598024663e-25 3.908313682142454e-5 2.480342851622852e-8 -1.4695388761916377e-11 -1.074553016197486e-15 -7.03504140739984e-18 1.2543148425322038e-20 -1.335920580593381e-5 -4.465732873048233e-9 -1.840081611560711e-12 -1.431962355441113e-14 2.7522905527743196e-17 1.81855290959885e-5 1.7107509244228664e-9 1.2931069020645062e-11 -2.609806396443466e-14 -2.188498872154373e-8 2.8770243899591468e-9 -9.698619114179495e-12 -3.287389856546876e-5 5.485338426628043e-8 3.2569604610338122e-6
