 R   <X|d/dR|A>   <X|d/dR|B>   <X|d/dR|C>   <A|d/dR|B>   <A|d/dR|C>   <B|d/dR|C> 
2.86 -0.02486724175758938 0.004799951446218829 0.03938292364895554 0.07961945437440444 0.045375821779991284 0.03212843233501937
2.87 -0.023250863722649756 0.005375130818340267 0.039486216480512114 0.07988154048199345 0.04525443849350448 0.03337120641899386
2.88 -0.021626749825225253 0.005944612275898523 0.0395792885442343 0.08014219045886539 0.04514797747765757 0.034590873359081314
2.89 -0.020017248539671854 0.006509115454504079 0.03966915182419156 0.08039965181080234 0.04504479398641229 0.03579514642025996
2.9 -0.018426084611715726 0.0070687602934252905 0.03975697498439546 0.08065363245543461 0.04494294722876225 0.03698531114669273
2.91 -0.016853258041356723 0.007623546792662208 0.03984275802484601 0.0809041323927622 0.04484243720470743 0.03816136753837972
2.92 -0.015298768828594987 0.008173474952214784 0.039926500945543196 0.08115115162278512 0.04474326391424788 0.039323315595320825
2.93 -0.013762616973430385 0.008718544772083064 0.04000820374648704 0.08139469014550335 0.04464542735738354 0.04047115531751615
2.94 -0.012244802475863048 0.009258756252267002 0.040087866427677525 0.08163474796091691 0.04454892753411446 0.041604886704965593
2.95 -0.010745325335892841 0.009794109392766644 0.04016548898911466 0.0818713250690258 0.044453764444440616 0.04272450975766927
2.96 -0.009264185553519901 0.010324604193581943 0.040241071430798435 0.08210442146982999 0.044359938088362014 0.04383002447562705
2.97 -0.007801383128744095 0.010850240654712948 0.04031461375272886 0.08233403716332953 0.04426744846587864 0.044921430858839054
2.98 -0.0063569180615655535 0.01137101877615961 0.04038611595490593 0.08256017214952437 0.04417629557699053 0.045998728907305185
2.99 -0.004930790351984144 0.011886938557921976 0.04045557803732964 0.08278282642841453 0.04408647942169764 0.047061918621025524
3.0 -0.003522999999999999 0.012398 0.040522999999999997 0.08300200000000002 0.043997999999999995 0.048110999999999994
3.01 -0.0021335470056130512 0.012904203102393708 0.040588381842917 0.08321769286428082 0.0439108573118976 0.04914597304422863
3.02 -0.0007624313688232394 0.013405547865103118 0.040651723566080655 0.08342990502125698 0.04382505135739044 0.05016683775371148
3.03 0.0005903469103693132 0.013902034288128185 0.04071302516949094 0.08363863647092841 0.04374058213647851 0.05117359412844845
3.04 0.0019247878319647261 0.014393662371468956 0.04077228665314788 0.0838438872132952 0.043657449649161836 0.05216624216843965
3.05 0.0032408913959628798 0.014880432115125387 0.04082950801705147 0.08404565724835729 0.043575653895440394 0.05314478187368496
3.06 0.004538657602363895 0.015362343519097522 0.0408846892612017 0.08424394657611473 0.0434951948753142 0.054109213244184495
3.07 0.005818086451167654 0.015839396583385318 0.040937830385598575 0.08443875519656746 0.04341607258878324 0.05505953627993815
3.08 0.007079177942374269 0.016311591307988812 0.0409889313902421 0.08463008310971554 0.04333828703584752 0.055995750980946016
3.09 0.00832193207598363 0.016778927692907966 0.041037992275132266 0.08481793031555891 0.043261838216507045 0.056917857347208015
3.1 0.009546348851995847 0.017241405738142826 0.04108501304026908 0.08500229681409763 0.043186726130761806 0.057825855378724214
3.11 0.010752428270410811 0.017699025443693343 0.04112999368565254 0.08518318260533166 0.04311295077861181 0.05871974507549455
3.12 0.01194017033122863 0.01815178680955956 0.04117293421128264 0.08536058768926102 0.04304051216005705 0.0595995264375191
3.13 0.013110480446320375 0.018599781714694168 0.041214113800924324 0.0855345582908207 0.04296904155049592 0.06046617734370663
3.14 0.014268791086913207 0.019043561432813542 0.04125520755716716 0.0857053717596208 0.04289632660231868 0.06132556506751032
3.15 0.015416007664878198 0.01948321784287038 0.04129649466377608 0.08587307432059633 0.042821998590923734 0.06217866748783898
3.16 0.016552130180215452 0.019918750944864706 0.04133797512075109 0.08603766597374728 0.042746057516311074 0.06302548460469265
3.17 0.017677158632924867 0.020350160738796492 0.04137964892809218 0.08619914671907367 0.0426685033784807 0.06386601641807128
3.18 0.01879109302300654 0.020777447224665777 0.04142151608579936 0.08635751655657546 0.042589336177432616 0.06470026292797493
3.19 0.01989393335046038 0.021200610402472512 0.04146357659387262 0.08651277548625269 0.042508555913166816 0.06552822413440354
3.2 0.02098567961528648 0.021619650272216746 0.04150583045231197 0.08666492350810535 0.0424261625856833 0.06634990003735716
3.21 0.02206633181748474 0.02203456683389844 0.04154827766111741 0.08681396062213342 0.042342156194982064 0.06716529063683574
3.22 0.02313588995705526 0.022445360087517623 0.041590918220288924 0.08695988682833693 0.04225653674106312 0.06797439593283934
3.23 0.02419435403399795 0.022852030033074268 0.041633752129826535 0.08710270212671588 0.042169304223926465 0.06877721592536788
3.24 0.025241724048312892 0.023254576670568405 0.041676779389730224 0.08724240651727022 0.042080458643572086 0.06957375061442146
3.25 0.026278 0.023653 0.04172 0.087379 0.04198999999999999 0.07036399999999998
3.26 0.027303181889059322 0.02404730002136907 0.04176341396063586 0.08751248257490521 0.04189792829321019 0.0711479640821035
3.27 0.0283172697154909 0.02443747673467564 0.04180702127163782 0.08764285424198585 0.04180424352320268 0.07192564286073204
3.28 0.02932026347929464 0.024823530139919663 0.04185082193300585 0.08777011500124189 0.04170894568997744 0.07269703633588553
3.29 0.03031216318047064 0.025205460237101185 0.04189481594473997 0.08789426485267338 0.04161203479353449 0.07346214450756404
3.3 0.03129296881901881 0.025583267026220158 0.041939003306840174 0.08801530379628028 0.041513510833873835 0.07422096737576751
3.31 0.03226268039493923 0.02595695050727663 0.04198338401930647 0.08813323183206263 0.041413373810995455 0.074973504940496
3.32 0.03322129790823182 0.02632651068027056 0.04202795808213884 0.08824804896002039 0.04131162372489937 0.07571975720174944
3.33 0.034168821358896664 0.02669194754520198 0.042072725495337304 0.08835975518015357 0.04120826057558556 0.0764597241595279
3.34 0.03510525074693368 0.027053261102070864 0.04211768625890186 0.08846835049246218 0.04110328436305404 0.07719340581383133
3.35 0.03603058607234295 0.02741045135087724 0.042162840372832494 0.08857383489694623 0.0409966950873048 0.07792080216465976
3.36 0.036944827335124386 0.027763518291621075 0.042208187837129214 0.08867620839360568 0.04088849274833786 0.07864191321201314
3.37 0.03784797453527808 0.0281124619243024 0.04225372865179202 0.08877547098244058 0.040778677346153196 0.07935673895589157
3.38 0.0387403295473029 0.028457436635936438 0.04229947025021975 0.08887174939621047 0.04066717961936692 0.0800661521786788
3.39 0.039623703618192736 0.0287993687486147 0.04234545723280549 0.08896580403147292 0.04055358399967558 0.0807753895746781
3.4 0.04049839862244646 0.029138412649352415 0.04239169703294806 0.08905776162098748 0.040437821225695295 0.08148532392627326
3.41 0.04136441456006414 0.0294745683381496 0.04243818965064747 0.08914762216475416 0.04031989129742605 0.08219595523346439
3.42 0.04222175143104573 0.02980783581500624 0.04248493508590372 0.08923538566277299 0.04019979421486787 0.08290728349625139
3.43 0.04307040923539127 0.030138215079922346 0.04253193333871682 0.08932105211504393 0.04007752997802072 0.0836193087146343
3.44 0.04391038797310071 0.030465706132897907 0.04257918440908675 0.08940462152156699 0.039953098586884624 0.0843320308886131
3.45 0.04474168764417412 0.030790308973932944 0.04262668829701352 0.08948609388234219 0.039826500041459566 0.08504545001818783
3.46 0.045564308248611414 0.03111202360302743 0.04267444500249714 0.0895654691973695 0.03969773434174556 0.08575956610335844
3.47 0.04637824978641269 0.03143085002018138 0.04272245452553759 0.08964274746664892 0.0395668014877426 0.08647437914412498
3.48 0.04718351225757785 0.0317467882253948 0.04277071686613489 0.08971792869018051 0.03943370147945069 0.0871898891404874
3.49 0.047980095662106974 0.032059838218667674 0.042819232024289035 0.08979101286796419 0.03929843431686982 0.08790609609244575
3.5 0.04876799999999999 0.03237 0.04286800000000001 0.089862 0.039161 0.08862299999999998
3.51 0.04954722527125694 0.0326772735693918 0.04291702079326782 0.08993089008628795 0.03902139852884123 0.08934060086315011
3.52 0.05031777147587786 0.03298165892684307 0.042966294404092484 0.08999768312682802 0.0388796299033935 0.09005889868189618
3.53 0.051079638613862666 0.03328315607235378 0.04301582083247397 0.0900623791216202 0.038735694123656815 0.09077789345623813
3.54 0.05183282668521144 0.033581765005923976 0.043065600078412314 0.09012497807066452 0.03858959118963118 0.091497585186176
3.55 0.05257733568992411 0.03387748572755361 0.043115632141907494 0.09018547997396095 0.038441321101316595 0.09221797387170975
3.56 0.053313165628000744 0.034170318237242724 0.043165917022959514 0.09024388483150952 0.03829088385871304 0.09293905951283946
3.57 0.054040316499441264 0.03446026253499129 0.04321645472156837 0.09030019264331021 0.03813827946182055 0.09366084210956499
3.58 0.054758788304245756 0.03474731862079933 0.04326724523773407 0.09035440340936303 0.037983507910639105 0.09438332166188651
3.59 0.05546858104241415 0.03503148649466682 0.043318288571456615 0.09040651712966798 0.0378265692051687 0.09510649816980388
3.6 0.056169694713946505 0.035312766156593775 0.04336958472273599 0.09045653380422505 0.03766746334540934 0.09583037163331719
3.61 0.05686212931884275 0.03559115760658019 0.04342113369157222 0.09050445343303423 0.03750619033136103 0.09655494205242637
3.62 0.05754588485710296 0.03586666084462607 0.043472935477965276 0.09055027601609555 0.03734275016302376 0.09728020942713148
3.63 0.0582214062698621 0.03613947046968719 0.04352488069775718 0.09059408453191646 0.03717720073330259 0.09800766158422045
3.64 0.05889136320393045 0.03641075407549829 0.04357631304599996 0.09063637685154172 0.03700988939962781 0.09874622548442104
3.65 0.05955620060044298 0.03668070626101514 0.0436271231385356 0.0906772359534788 0.036840874054904466 0.09949738895452119
3.66 0.060215918459399755 0.03694932702623774 0.04367731097536412 0.09071666183772771 0.03667015469913255 0.10026115199452096
3.67 0.0608705167808007 0.037216616371166085 0.0437268765564855 0.09075465450428845 0.036497731332312086 0.1010375146044203
3.68 0.061519995564645893 0.0374825742958002 0.04377581988189977 0.09079121395316102 0.036323603954443034 0.10182647678421923
3.69 0.06216435481093527 0.03774720080014006 0.0438241409516069 0.0908263401843454 0.03614777256552545 0.10262803853391772
3.7 0.06280359451966888 0.038010495884185674 0.04387183976560691 0.09086003319784162 0.03597023716555927 0.10344219985351584
3.71 0.06343771469084668 0.038272459547937024 0.04391891632389978 0.09089229299364963 0.03579099775454455 0.10426896074301349
3.72 0.06406671532446871 0.03853309179139415 0.04396537062648553 0.09092311957176949 0.035610054332481246 0.10510832120241076
3.73 0.06469059642053493 0.03879239261455702 0.04401120267336415 0.09095251293220119 0.03542740689936941 0.10596028123170757
3.74 0.06530935797904537 0.03905036201742564 0.044056412464535635 0.0909804730749447 0.03524305545520898 0.10682484083090403
3.75 0.06592300000000001 0.039307000000000016 0.044101 0.09100700000000002 0.035057000000000005 0.10770199999999999
3.76 0.06653152248339886 0.03956230656228013 0.04414496527975724 0.09103209370736717 0.034869240533742456 0.10859175873899557
3.77 0.06713492542924196 0.03981628170426602 0.04418830830380735 0.09105575419704615 0.034679777056436344 0.10949411704789078
3.78 0.06773320883752923 0.04006892542595765 0.04423102907215032 0.09107798146903692 0.03448860956808167 0.1104090749266855
3.79 0.06832637270826072 0.04032023772735504 0.04427312758478617 0.09109877552333956 0.03429573806867843 0.11133663237537986
3.8 0.06891441704143642 0.04057021860845817 0.04431460384171489 0.09111813635995401 0.03410116255822663 0.11227678939397376
3.81 0.06949734183705635 0.04081886806926707 0.044355457842936485 0.09113606397888029 0.03390488303672626 0.11322954598246729
3.82 0.07007514709512047 0.04106618610978171 0.04439568958845096 0.09115255838011838 0.03370689950417734 0.11419490214086037
3.83 0.07064783281562881 0.041312172730002115 0.04443529907825829 0.0911676195636683 0.03350721196057984 0.11517285786915304
3.84 0.07121539899858134 0.041556827929928264 0.0444742863123585 0.09118124752953004 0.033305820405933786 0.11616341316734528
3.85 0.07177784564397811 0.041800151709560175 0.04451265129075159 0.09119344227770361 0.03310272484023916 0.11716656803543715
3.86 0.07233517275181908 0.04204214406889782 0.044550394013437536 0.091204203808189 0.03289792526349598 0.11818232247342854
3.87 0.07288738032210426 0.04228280500794124 0.04458751448041636 0.09121353212098621 0.03269142167570423 0.11921067648131957
3.88 0.07343480723352447 0.04252228934594043 0.04462390156323719 0.0912214746122909 0.03248323038081754 0.12025255351599852
3.89 0.07397948675822466 0.04276152599839562 0.044658888491194815 0.09122831565927686 0.03227344920255756 0.1213134943187957
3.9 0.07452175777489567 0.043000669784556814 0.04469236413583837 0.09123410265813976 0.03206209444487792 0.12239442234659947
3.91 0.07506162028353748 0.04323972070442405 0.04472432849716785 0.09123883560887959 0.03184916610777861 0.12349533759940985
3.92 0.07559907428415008 0.04347867875799728 0.04475478157518327 0.09124251451149636 0.03163466419125965 0.12461624007722681
3.93 0.07613411977673351 0.043717543945276556 0.0447837233698846 0.09124513936599003 0.031418588695321006 0.1257571297800504
3.94 0.07666675676128773 0.04395631626626184 0.044811153881271874 0.09124671017236068 0.031200939619962714 0.12691800670788053
3.95 0.07719698523781277 0.04419499572095315 0.04483707310934507 0.09124722693060824 0.03098171696518475 0.12809887086071733
3.96 0.07772480520630859 0.044433582309350475 0.044861481054104195 0.09124668964073271 0.03076092073098713 0.12929972223856062
3.97 0.07825021666677523 0.044672076031453824 0.04488437771554925 0.09124509830273413 0.030538550917369834 0.13052056084141062
3.98 0.07877321961921267 0.0449104768872632 0.04490576309368024 0.09124245291661248 0.030314607524332893 0.13176138666926715
3.99 0.07929381406362093 0.04514878487677859 0.04492563718849715 0.09123875348236776 0.030089090551876262 0.1330221997221303
4.0 0.07981199999999998 0.045387 0.044944 0.09123399999999998 0.029861999999999993 0.134303
4.01 0.08032777742834982 0.04562512225692743 0.04496085152818877 0.09122819246950913 0.02963333586870405 0.13560378750287633
4.02 0.08084114634867048 0.04586315164756087 0.044976191773063466 0.09122133089089521 0.029403098157988444 0.13692456223075922
4.03 0.081352106760962 0.04610108817190037 0.044990020734624096 0.09121341526415822 0.02917128686785316 0.1382653241836488
4.04 0.08186065866522425 0.046338931829945855 0.04500233841287064 0.09120444558929813 0.028937901998298224 0.1396260733615449
4.05 0.08236680206145733 0.04657668262169737 0.045013144807803135 0.09119442186631502 0.028702943549323626 0.14100680976444757
4.06 0.0828705369496612 0.0468143405471549 0.04502243991942155 0.09118334409520883 0.028466411520929366 0.14240753339235684
4.07 0.08337186332983593 0.04705190560631847 0.04503022374772589 0.09117121227597955 0.02822830591311542 0.14382824424527285
4.08 0.08387078120198142 0.04728937779918804 0.045036496292716166 0.09115802640862722 0.02798862672588183 0.14526894232319532
4.09 0.08436729056609771 0.04752675712576364 0.04504125755439237 0.0911437864931518 0.027747373959228574 0.14672962762612435
4.1 0.08486139142218482 0.047764043586045246 0.045044507532754505 0.09112849252955332 0.02750454761315566 0.14821030015406006
4.11 0.08535308377024275 0.04800123718003291 0.04504624622780256 0.09111214451783178 0.027260147687663057 0.14971095990700242
4.12 0.08584236761027147 0.04823833790772657 0.04504647363953655 0.09109474245798717 0.02701417418275081 0.15123160688495127
4.13 0.086329470328991 0.04847546385467025 0.04504500112281967 0.0910763061943382 0.026766412181792175 0.1527861661197885
4.14 0.08681575624672148 0.04871332353412805 0.04504069680683114 0.0910569547927971 0.026515572185026814 0.1544581878028048
4.15 0.08730145275018297 0.048952035031644 0.045033372046434164 0.0910367080976826 0.02626143927582798 0.15626159696588207
4.16 0.08778655983937535 0.049191598347218035 0.045023026841628754 0.0910155661089947 0.02600401345419572 0.15819639360902
4.17 0.08827107751429868 0.04943201348085021 0.04500966119241489 0.09099352882673335 0.025743294720130008 0.16026257773221883
4.18 0.08875500577495299 0.0496732804325405 0.04499327509879258 0.09097059625089862 0.02547928307363084 0.16246014933547848
4.19 0.0892383446213383 0.04991539920228894 0.04497386856076183 0.09094676838149049 0.025211978514698197 0.16478910841879918
