 R   <X|H|X>   <A|H|A> 
2.213882 0.16320480339351429 0.15848942987998793
2.213928 0.16318763139588227 0.15847349062839458
2.2139741 0.16317042353530042 0.1584575183207983
2.2140201 0.16315325446613782 0.15844158225113053
2.2140661 0.16313608685943465 0.15842564777033122
2.2141122 0.16311888339895542 0.15840968024316454
2.2141582 0.16310171871998014 0.15839374894282265
2.2142042 0.16308455550309395 0.158377819230616
2.2142503 0.1630673564416037 0.15836185648167306
2.2142963 0.16305019615170413 0.1583459299484557
2.2143423 0.16303303732352376 0.1583300050026405
2.2143884 0.16301584265990868 0.1583140470297152
2.2144344 0.16299868675797408 0.1582981252614214
2.2144804 0.16298153231738888 0.15828220507979682
2.2145264 0.1629643793380297 0.15826628648459704
2.2145725 0.16294719053545584 0.15825033487511217
2.2146185 0.16293004048135554 0.15823441945547725
2.2146645 0.1629128918881115 0.15821850562153406
2.2147106 0.16289570748081694 0.158202558782921
2.2147566 0.16287856181209176 0.158186648123075
2.2148026 0.16286141760385325 0.1581707390481878
2.2148487 0.1628442375907263 0.1581547969782411
2.2148947 0.16282709630626693 0.1581388910759836
2.2149407 0.16280995648192506 0.158122986757952
2.2149868 0.16279278086185425 0.15810704945446652
2.2150328 0.1627756439605522 0.1580911483075973
2.2150788 0.16275850851899826 0.15807524874422094
2.2151249 0.16274133729087295 0.15805931620499175
2.2151709 0.1627242047716199 0.15804341981131054
2.2152169 0.16270707371174598 0.15802752500038938
2.215263 0.1626899068744559 0.15801159722321168
2.215309 0.16267277873614414 0.15799570558051845
2.215355 0.1626556520568427 0.15797981551985266
2.2154011 0.16263848960927818 0.15796389250252185
2.2154471 0.1626213658508004 0.15794800560861674
2.2154931 0.16260424355096442 0.15793212029600648
2.2155391 0.16258712270964762 0.15791623656444712
2.2155852 0.1625699661122658 0.15790031988900155
2.2156312 0.1625528481907889 0.15788443932224738
2.2156772 0.16253573172746244 0.15786856033581118
2.2157233 0.16251857951721888 0.15785264841506946
2.2157693 0.16250146597299486 0.15783677259197182
2.2158153 0.16248435388655302 0.15782089834845958
2.2158614 0.16246720606233958 0.15780499118021757
2.2159074 0.162450096894263 0.1577891200985772
2.2159534 0.16243298918360047 0.1577732505957898
2.2159995 0.16241584574430956 0.1577573481778436
2.2160455 0.1623987409512754 0.15774148183546147
2.2160915 0.16238163761528723 0.15772561707119975
2.2161376 0.16236449855981183 0.1577097194013456
2.2161836 0.16234739814071553 0.15769385779602274
2.2162296 0.16233029917829747 0.15767799776808786
2.2162757 0.16231316450553093 0.15766210484412221
2.2163217 0.16229606845926842 0.1576462479736598
2.2163677 0.16227897386931664 0.15763039267985318
2.2164137 0.1622618807355533 0.15761453896245858
2.2164598 0.16224475190362078 0.15759865236177206
2.2165058 0.16222766168503178 0.15758280179989503
2.2165518 0.16221057292226385 0.15756695281369776
2.2165979 0.1621934484704604 0.15755107095375914
2.2166439 0.16217636262213153 0.15753522512161347
2.2166899 0.16215927822925613 0.15751938086441503
2.216736 0.16214215815647678 0.15750350374302122
2.216782 0.16212507667730555 0.15748766263840863
2.216828 0.16210799665322073 0.157471823108011
2.2168741 0.16209088095836105 0.15745595072295926
2.2169201 0.1620738038472455 0.15744011434368152
2.2169661 0.16205672819084954 0.1574242795378868
2.2170122 0.1620396168728055 0.15740841188697413
2.2170582 0.1620225441286443 0.15739258023083352
2.2171042 0.16200547283883582 0.15737675014744373
2.2171503 0.16198836589650406 0.1573608872284677
2.2171963 0.16197129751819622 0.15734506029326634
2.2172423 0.1619542305938746 0.15732923493008383
2.2172884 0.16193712802615218 0.15731337674084206
2.2173344 0.16192006401259737 0.15729755452438243
2.2173804 0.16190300145266226 0.15728173387920966
2.2174264 0.1618859403462253 0.15726591480508034
2.2174725 0.16186884360854484 0.15725006291758442
2.2175185 0.16185178541189654 0.15723424698822405
2.2175645 0.1618347286683801 0.15721843262917515
2.2176106 0.16181763630273752 0.15720258546627564
2.2176566 0.16180058246827672 0.15718677425053035
2.2177026 0.1617835300865817 0.1571709646043647
2.2177487 0.16176644209187555 0.15715512216385966
2.2177947 0.16174939261850363 0.15713931565953254
2.2178407 0.16173234459753133 0.15712351072405306
2.2178868 0.16171526097266078 0.15710767300374073
2.2179328 0.16169821585927915 0.15709187120863474
2.2179788 0.1616811721979315 0.1570760709816446
2.2180249 0.16166409294179615 0.15706023797932336
2.2180709 0.16164705218730716 0.1570444408912418
2.2181169 0.16163001288448642 0.15702864537054434
2.218163 0.16161293799598642 0.1570128170840128
2.218209 0.1615959015992926 0.15699702470075894
2.218255 0.1615788666539016 0.15698123388415752
2.2183011 0.16156179613193747 0.15696541031121433
2.2183471 0.1615447640919419 0.15694962263059173
2.2183931 0.161527733502884 0.15693383651589005
2.2184391 0.16151070436464232 0.15691805196686584
2.2184852 0.16149363966196312 0.15690223467414643
2.2185312 0.16147661342814204 0.15688645325914813
2.2185772 0.16145958864477214 0.1568706734090958
2.2186233 0.16144252830606565 0.15685486082482955
2.2186693 0.16142550642638548 0.15683908410733846
2.2187153 0.1614084859967918 0.15682330895406202
2.2187614 0.16139143002096018 0.15680750107604807
2.2188074 0.16137441249432577 0.15679172905386835
2.2188534 0.16135739641741303 0.1567759585951717
2.2188995 0.16134034480335896 0.1567601554212095
2.2189455 0.16132333162867565 0.15674438809214541
2.2189915 0.1613063199033491 0.15672862232583273
2.2190376 0.16128927264997564 0.15671282385372168
2.2190836 0.1612722638261489 0.15669706121557742
2.2191296 0.1612552564513145 0.15668130013945317
2.2191757 0.16123821355752524 0.15666550636699297
2.2192217 0.16122120908346124 0.15664974841757293
2.2192677 0.16120420605802532 0.15663399202944175
2.2193138 0.16118716752272433 0.15661820295443216
2.2193598 0.1611701673973296 0.15660244969154102
2.2194058 0.16115316872019886 0.15658669798920744
