# Data
{R} <G|V|G> <H|V|H>
34.5918148 0.16321109 0.16654148
34.5989958 0.16321109 0.16654159
34.6061767 0.1632111 0.1665417
34.6133577 0.1632111 0.16654181
34.6205386 0.1632111 0.16654192
34.6277196 0.1632111 0.16654203
34.6349006 0.1632111 0.16654214
34.6420815 0.16321111 0.16654225
34.6492625 0.16321111 0.16654235
34.6564434 0.16321111 0.16654246
34.6636244 0.16321111 0.16654256
34.6708054 0.16321112 0.16654266
34.6779863 0.16321112 0.16654277
34.6851673 0.16321112 0.16654287
34.6923482 0.16321112 0.16654297
34.6995292 0.16321112 0.16654307
34.7067102 0.16321113 0.16654317
34.7138911 0.16321113 0.16654327
34.7210721 0.16321113 0.16654336
34.728253 0.16321113 0.16654346
34.735434 0.16321113 0.16654355
34.742615 0.16321114 0.16654365
34.7497959 0.16321114 0.16654374
34.7569769 0.16321114 0.16654384
34.7641578 0.16321114 0.16654393
34.7713388 0.16321114 0.16654402
34.7785197 0.16321115 0.16654411
34.7857007 0.16321115 0.1665442
34.7928817 0.16321115 0.16654429
34.8000626 0.16321115 0.16654438
34.8072436 0.16321115 0.16654447
34.8144245 0.16321115 0.16654456
34.8216055 0.16321116 0.16654464
34.8287865 0.16321116 0.16654473
34.8359674 0.16321116 0.16654482
34.8431484 0.16321116 0.1665449
34.8503293 0.16321116 0.16654498
34.8575103 0.16321117 0.16654507
34.8646913 0.16321117 0.16654515
34.8718722 0.16321117 0.16654523
34.8790532 0.16321117 0.16654531
34.8862341 0.16321117 0.1665454
34.8934151 0.16321117 0.16654548
34.9005961 0.16321118 0.16654556
34.907777 0.16321118 0.16654563
34.914958 0.16321118 0.16654571
34.9221389 0.16321118 0.16654579
34.9293199 0.16321118 0.16654587
34.9365009 0.16321118 0.16654594
34.9436818 0.16321119 0.16654602
34.9508628 0.16321119 0.1665461
34.9580437 0.16321119 0.16654617
34.9652247 0.16321119 0.16654624
34.9724057 0.16321119 0.16654632
34.9795866 0.16321119 0.16654639
34.9867676 0.16321119 0.16654646
34.9939485 0.1632112 0.16654654
35.0011295 0.1632112 0.16654661
35.0083104 0.1632112 0.16654668
35.0154914 0.1632112 0.16654675
35.0226724 0.1632112 0.16654682
35.0298533 0.1632112 0.16654689
35.0370343 0.1632112 0.16654696
35.0442152 0.16321121 0.16654703
35.0513962 0.16321121 0.16654709
35.0585772 0.16321121 0.16654716
35.0657581 0.16321121 0.16654723
35.0729391 0.16321121 0.16654729
35.08012 0.16321121 0.16654736
35.087301 0.16321121 0.16654743
35.094482 0.16321121 0.16654749
35.1016629 0.16321122 0.16654755
35.1088439 0.16321122 0.16654762
35.1160248 0.16321122 0.16654768
35.1232058 0.16321122 0.16654774
35.1303868 0.16321122 0.16654781
35.1375677 0.16321122 0.16654787
35.1447487 0.16321122 0.16654793
35.1519296 0.16321122 0.16654799
35.1591106 0.16321122 0.16654805
35.1662916 0.16321123 0.16654811
35.1734725 0.16321123 0.16654817
35.1806535 0.16321123 0.16654823
35.1878344 0.16321123 0.16654829
35.1950154 0.16321123 0.16654835
35.2021963 0.16321123 0.16654841
35.2093773 0.16321123 0.16654847
35.2165583 0.16321123 0.16654852
35.2237392 0.16321123 0.16654858
35.2309202 0.16321124 0.16654864
35.2381011 0.16321124 0.16654869
35.2452821 0.16321124 0.16654875
35.2524631 0.16321124 0.16654881
35.259644 0.16321124 0.16654886
35.266825 0.16321124 0.16654891
35.2740059 0.16321124 0.16654897
35.2811869 0.16321124 0.16654902
35.2883679 0.16321124 0.16654908
35.2955488 0.16321124 0.16654913
35.3027298 0.16321124 0.16654918
35.3099107 0.16321124 0.16654923
35.3170917 0.16321125 0.16654929
35.3242727 0.16321125 0.16654934
35.3314536 0.16321125 0.16654939
35.3386346 0.16321125 0.16654944
35.3458155 0.16321125 0.16654949
35.3529965 0.16321125 0.16654954
35.3601775 0.16321125 0.16654959
35.3673584 0.16321125 0.16654964
35.3745394 0.16321125 0.16654969
35.3817203 0.16321125 0.16654974
35.3889013 0.16321125 0.16654979
35.3960822 0.16321125 0.16654984
35.4032632 0.16321125 0.16654988
35.4104442 0.16321125 0.16654993
35.4176251 0.16321125 0.16654998
35.4248061 0.16321126 0.16655003
35.431987 0.16321126 0.16655007
35.439168 0.16321126 0.16655012
35.446349 0.16321126 0.16655016
35.4535299 0.16321126 0.16655021
35.4607109 0.16321126 0.16655026
35.4678918 0.16321126 0.1665503
35.4750728 0.16321126 0.16655035
35.4822538 0.16321126 0.16655039
35.4894347 0.16321126 0.16655043
35.4966157 0.16321126 0.16655048
35.5037966 0.16321126 0.16655052
35.5109776 0.16321126 0.16655057
35.5181586 0.16321126 0.16655061
35.5253395 0.16321126 0.16655065
35.5325205 0.16321126 0.16655069
35.5397014 0.16321126 0.16655074
35.5468824 0.16321126 0.16655078
35.5540634 0.16321126 0.16655082
35.5612443 0.16321126 0.16655086
35.5684253 0.16321126 0.1665509
35.5756062 0.16321126 0.16655094
35.5827872 0.16321126 0.16655098
35.5899682 0.16321126 0.16655102
35.5971491 0.16321126 0.16655106
35.6043301 0.16321127 0.1665511
35.611511 0.16321127 0.16655114
35.618692 0.16321127 0.16655118
35.6258729 0.16321127 0.16655122
35.6330539 0.16321127 0.16655126
35.6402349 0.16321127 0.1665513
35.6474158 0.16321127 0.16655134
35.6545968 0.16321127 0.16655137
35.6617777 0.16321127 0.16655141
35.6689587 0.16321127 0.16655145
35.6761397 0.16321127 0.16655149
35.6833206 0.16321127 0.16655152
35.6905016 0.16321127 0.16655156
35.6976825 0.16321127 0.1665516
35.7048635 0.16321127 0.16655163
35.7120445 0.16321127 0.16655167
35.7192254 0.16321127 0.16655171
35.7264064 0.16321127 0.16655174
35.7335873 0.16321127 0.16655178
35.7407683 0.16321127 0.16655181
35.7479493 0.16321127 0.16655185
35.7551302 0.16321127 0.16655188
35.7623112 0.16321127 0.16655192
35.7694921 0.16321127 0.16655195
35.7766731 0.16321127 0.16655199
35.7838541 0.16321127 0.16655202
35.791035 0.16321127 0.16655205
35.798216 0.16321127 0.16655209
35.8053969 0.16321127 0.16655212
35.8125779 0.16321127 0.16655215
35.8197588 0.16321127 0.16655219
35.8269398 0.16321127 0.16655222
35.8341208 0.16321127 0.16655225
35.8413017 0.16321127 0.16655228
35.8484827 0.16321127 0.16655232
35.8556636 0.16321127 0.16655235
35.8628446 0.16321127 0.16655238
35.8700256 0.16321127 0.16655241
35.8772065 0.16321127 0.16655244
35.8843875 0.16321127 0.16655247
35.8915684 0.16321127 0.1665525
35.8987494 0.16321127 0.16655253
35.9059304 0.16321127 0.16655257
35.9131113 0.16321127 0.1665526
35.9202923 0.16321127 0.16655263
35.9274732 0.16321127 0.16655266
35.9346542 0.16321127 0.16655269
35.9418352 0.16321127 0.16655272
35.9490161 0.16321127 0.16655274
35.9561971 0.16321126 0.16655277
35.963378 0.16321126 0.1665528
35.970559 0.16321126 0.16655283
35.97774 0.16321126 0.16655286
35.9849209 0.16321126 0.16655289
35.9921019 0.16321126 0.16655292
35.9992828 0.16321126 0.16655295
36.0064638 0.16321126 0.16655297
36.0136447 0.16321126 0.166553
36.0208257 0.16321126 0.16655303
36.0280067 0.16321126 0.16655306
36.0351876 0.16321126 0.16655308
36.0423686 0.16321126 0.16655311
36.0495495 0.16321126 0.16655314
36.0567305 0.16321126 0.16655317
36.0639115 0.16321126 0.16655319
36.0710924 0.16321126 0.16655322
36.0782734 0.16321126 0.16655325
36.0854543 0.16321126 0.16655327
36.0926353 0.16321126 0.1665533
36.0998163 0.16321126 0.16655332
36.1069972 0.16321126 0.16655335
36.1141782 0.16321126 0.16655338
36.1213591 0.16321126 0.1665534
36.1285401 0.16321126 0.16655343
36.1357211 0.16321126 0.16655345
36.142902 0.16321126 0.16655348
36.150083 0.16321126 0.1665535
36.1572639 0.16321126 0.16655353
36.1644449 0.16321126 0.16655355
36.1716259 0.16321126 0.16655358
36.1788068 0.16321126 0.1665536
36.1859878 0.16321126 0.16655362
36.1931687 0.16321126 0.16655365
36.2003497 0.16321125 0.16655367
36.2075307 0.16321125 0.1665537
36.2147116 0.16321125 0.16655372
36.2218926 0.16321125 0.16655374
36.2290735 0.16321125 0.16655377
36.2362545 0.16321125 0.16655379
36.2434354 0.16321125 0.16655381
36.2506164 0.16321125 0.16655384
36.2577974 0.16321125 0.16655386
36.2649783 0.16321125 0.16655388
36.2721593 0.16321125 0.1665539
36.2793402 0.16321125 0.16655393
36.2865212 0.16321125 0.16655395
36.2937022 0.16321125 0.16655397
36.3008831 0.16321125 0.16655399
36.3080641 0.16321125 0.16655402
36.315245 0.16321125 0.16655404
36.322426 0.16321125 0.16655406
36.329607 0.16321125 0.16655408
36.3367879 0.16321125 0.1665541
36.3439689 0.16321125 0.16655412
36.3511498 0.16321125 0.16655415
36.3583308 0.16321125 0.16655417
36.3655118 0.16321125 0.16655419
36.3726927 0.16321125 0.16655421
36.3798737 0.16321125 0.16655423
36.3870546 0.16321124 0.16655425
36.3942356 0.16321124 0.16655427
36.4014166 0.16321124 0.16655429
36.4085975 0.16321124 0.16655431
36.4157785 0.16321124 0.16655433
36.4229594 0.16321124 0.16655435
36.4301404 0.16321124 0.16655437
36.4373213 0.16321124 0.16655439
36.4445023 0.16321124 0.16655441
36.4516833 0.16321124 0.16655443
36.4588642 0.16321124 0.16655445
36.4660452 0.16321124 0.16655447
36.4732261 0.16321124 0.16655449
36.4804071 0.16321124 0.16655451
36.4875881 0.16321124 0.16655453
36.494769 0.16321124 0.16655455
36.50195 0.16321124 0.16655457
36.5091309 0.16321124 0.16655458
36.5163119 0.16321124 0.1665546
36.5234929 0.16321124 0.16655462
36.5306738 0.16321124 0.16655464
36.5378548 0.16321124 0.16655466
36.5450357 0.16321124 0.16655468
36.5522167 0.16321124 0.1665547
36.5593977 0.16321124 0.16655471
36.5665786 0.16321124 0.16655473
36.5737596 0.16321123 0.16655475
36.5809405 0.16321123 0.16655477
36.5881215 0.16321123 0.16655479
36.5953025 0.16321123 0.1665548
36.6024834 0.16321123 0.16655482
36.6096644 0.16321123 0.16655484
36.6168453 0.16321123 0.16655486
36.6240263 0.16321123 0.16655487
36.6312072 0.16321123 0.16655489
36.6383882 0.16321123 0.16655491
36.6455692 0.16321123 0.16655492
36.6527501 0.16321123 0.16655494
36.6599311 0.16321123 0.16655496
36.667112 0.16321123 0.16655497
36.674293 0.16321123 0.16655499
36.681474 0.16321123 0.16655501
36.6886549 0.16321123 0.16655502
36.6958359 0.16321123 0.16655504
36.7030168 0.16321123 0.16655506
36.7101978 0.16321123 0.16655507
36.7173788 0.16321123 0.16655509
36.7245597 0.16321123 0.16655511
36.7317407 0.16321123 0.16655512
36.7389216 0.16321123 0.16655514
36.7461026 0.16321123 0.16655515
36.7532836 0.16321123 0.16655517
36.7604645 0.16321123 0.16655518
36.7676455 0.16321123 0.1665552
36.7748264 0.16321123 0.16655522
36.7820074 0.16321123 0.16655523
36.7891884 0.16321123 0.16655525
36.7963693 0.16321123 0.16655526
36.8035503 0.16321123 0.16655528
36.8107312 0.16321123 0.16655529
36.8179122 0.16321123 0.16655531
36.8250932 0.16321123 0.16655532
36.8322741 0.16321123 0.16655534
36.8394551 0.16321123 0.16655535
36.846636 0.16321123 0.16655537
36.853817 0.16321123 0.16655538
36.8609979 0.16321123 0.1665554
36.8681789 0.16321123 0.16655541
36.8753599 0.16321122 0.16655542
36.8825408 0.16321122 0.16655544
36.8897218 0.16321122 0.16655545
36.8969027 0.16321122 0.16655547
36.9040837 0.16321122 0.16655548
36.9112647 0.16321122 0.1665555
36.9184456 0.16321122 0.16655551
36.9256266 0.16321122 0.16655552
36.9328075 0.16321122 0.16655554
36.9399885 0.16321122 0.16655555
36.9471695 0.16321122 0.16655556
36.9543504 0.16321122 0.16655558
36.9615314 0.16321122 0.16655559
36.9687123 0.16321122 0.16655561
36.9758933 0.16321122 0.16655562
36.9830743 0.16321122 0.16655563
36.9902552 0.16321122 0.16655565
36.9974362 0.16321122 0.16655566
37.0046171 0.16321122 0.16655567
37.0117981 0.16321122 0.16655569
37.0189791 0.16321122 0.1665557
37.02616 0.16321122 0.16655571
37.033341 0.16321122 0.16655572
37.0405219 0.16321123 0.16655574
37.0477029 0.16321123 0.16655575
37.0548838 0.16321123 0.16655576
37.0620648 0.16321123 0.16655578
37.0692458 0.16321123 0.16655579
37.0764267 0.16321123 0.1665558
37.0836077 0.16321123 0.16655581
37.0907886 0.16321123 0.16655583
37.0979696 0.16321123 0.16655584
37.1051506 0.16321123 0.16655585
37.1123315 0.16321123 0.16655586
37.1195125 0.16321123 0.16655588
37.1266934 0.16321123 0.16655589
37.1338744 0.16321123 0.1665559
37.1410554 0.16321123 0.16655591
37.1482363 0.16321123 0.16655592
37.1554173 0.16321123 0.16655594
37.1625982 0.16321123 0.16655595
37.1697792 0.16321123 0.16655596
37.1769602 0.16321123 0.16655597
37.1841411 0.16321123 0.16655598
37.1913221 0.16321123 0.16655599
37.198503 0.16321123 0.16655601
37.205684 0.16321123 0.16655602
37.212865 0.16321123 0.16655603
37.2200459 0.16321123 0.16655604
37.2272269 0.16321123 0.16655605
37.2344078 0.16321123 0.16655606
37.2415888 0.16321123 0.16655607
37.2487697 0.16321123 0.16655609
37.2559507 0.16321123 0.1665561
37.2631317 0.16321123 0.16655611
37.2703126 0.16321123 0.16655612
37.2774936 0.16321124 0.16655613
37.2846745 0.16321124 0.16655614
37.2918555 0.16321124 0.16655615
37.2990365 0.16321124 0.16655616
37.3062174 0.16321124 0.16655617
37.3133984 0.16321124 0.16655619
37.3205793 0.16321124 0.1665562
37.3277603 0.16321124 0.16655621
37.3349413 0.16321124 0.16655622
37.3421222 0.16321124 0.16655623
37.3493032 0.16321124 0.16655624
37.3564841 0.16321124 0.16655625
37.3636651 0.16321124 0.16655626
37.3708461 0.16321124 0.16655627
37.378027 0.16321124 0.16655628
37.385208 0.16321125 0.16655629
37.3923889 0.16321125 0.1665563
37.3995699 0.16321125 0.16655631
37.4067509 0.16321125 0.16655632
37.4139318 0.16321125 0.16655633
37.4211128 0.16321125 0.16655634
37.4282937 0.16321125 0.16655635
37.4354747 0.16321125 0.16655636
37.4426557 0.16321125 0.16655637
37.4498366 0.16321125 0.16655638
37.4570176 0.16321125 0.16655639
37.4641985 0.16321125 0.1665564
37.4713795 0.16321126 0.16655641
37.4785604 0.16321126 0.16655642
37.4857414 0.16321126 0.16655643
37.4929224 0.16321126 0.16655644
37.5001033 0.16321126 0.16655645
37.5072843 0.16321126 0.16655646
37.5144652 0.16321126 0.16655647
37.5216462 0.16321126 0.16655648
37.5288272 0.16321126 0.16655649
37.5360081 0.16321126 0.1665565
37.5431891 0.16321127 0.16655651
37.55037 0.16321127 0.16655652
37.557551 0.16321127 0.16655653
37.564732 0.16321127 0.16655654
37.5719129 0.16321127 0.16655655
37.5790939 0.16321127 0.16655655
37.5862748 0.16321127 0.16655656
37.5934558 0.16321127 0.16655657
37.6006368 0.16321128 0.16655658
37.6078177 0.16321128 0.16655659
37.6149987 0.16321128 0.1665566
37.6221796 0.16321128 0.16655661
37.6293606 0.16321128 0.16655662
37.6365416 0.16321128 0.16655663
37.6437225 0.16321128 0.16655664
37.6509035 0.16321128 0.16655664
37.6580844 0.16321129 0.16655665
37.6652654 0.16321129 0.16655666
37.6724463 0.16321129 0.16655667
37.6796273 0.16321129 0.16655668
37.6868083 0.16321129 0.16655669
37.6939892 0.16321129 0.1665567
37.7011702 0.16321129 0.16655671
37.7083511 0.1632113 0.16655671
37.7155321 0.1632113 0.16655672
37.7227131 0.1632113 0.16655673
37.729894 0.1632113 0.16655674
37.737075 0.1632113 0.16655675
37.7442559 0.1632113 0.16655676
37.7514369 0.16321131 0.16655677
37.7586179 0.16321131 0.16655677
37.7657988 0.16321131 0.16655678
37.7729798 0.16321131 0.16655679
37.7801607 0.16321131 0.1665568
37.7873417 0.16321131 0.16655681
37.7945227 0.16321132 0.16655682
38 0.16321132 0.16655682
39 0.16321132 0.16655682
40 0.16321132 0.16655682
50 0.16321132 0.16655682
60 0.16321132 0.16655682
70 0.16321132 0.16655682
100 0.16321132 0.16655682
200 0.16321132 0.16655682
1000 0.16321132 0.16655682
