 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
2.2024661 0.16605875141959164 -0.9860928513898621 0.9860928513898639 0.16605875141954937
2.2025121 0.16608047453249644 -0.9860891928708665 0.9860891928708683 0.16608047453245414
2.2025582 0.16610224434212575 -0.9860855259935534 0.9860855259935551 0.16610224434208345
2.2026042 0.1661239664023586 -0.9860818666663301 0.9860818666663319 0.1661239664023163
2.2026502 0.1661456879366886 -0.9860782069355002 0.986078206935502 0.16614568793664627
2.2026963 0.1661674561640344 -0.9860745388438559 0.9860745388438577 0.1661674561639921
2.2027423 0.1661891766451397 -0.9860708783050725 0.9860708783050742 0.1661891766450974
2.2027883 0.16621089660006627 -0.9860672173628193 0.9860672173628211 0.16621089660002397
2.2028344 0.16623266324429853 -0.9860635480572555 0.9860635480572572 0.1662326632442562
2.2028804 0.1662543821454485 -0.9860598863073228 0.9860598863073244 0.16625438214540617
2.2029264 0.16627610052014422 -0.9860562241540571 0.9860562241540589 0.1662761005201019
2.2029725 0.16629786558043408 -0.9860525536349855 0.9860525536349872 0.16629786558039175
2.2030185 0.166319582900802 -0.9860488906743142 0.986048890674316 0.16631958290075968
2.2030645 0.16634129969444061 -0.986045227310447 0.9860452273104487 0.16634129969439826
2.2031106 0.16636306316996044 -0.986041555578279 0.9860415555782808 0.16636306316991809
